journal_entry_id,posting_date,prepared_by,entry_date,description
T24-13091,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13092,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13093,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13094,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13095,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13096,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13097,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13098,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13099,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13100,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13101,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13102,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13103,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13104,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13105,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13106,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13107,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13108,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13109,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13110,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13111,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13112,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13113,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13114,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13115,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13116,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13117,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
T24-13118,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
T24-13119,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
T24-13120,2024-03-18,TREPAT-TS2\DSONIAT,2024-03-18,
T24-13121,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13122,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13123,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13124,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13125,2024-03-18,TREPAT-TS2\ADMINTD,2024-03-18,
T24-13126,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13127,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13128,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13129,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13130,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13131,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13132,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13133,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13134,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13135,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13136,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13137,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13138,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13139,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13140,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13141,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13142,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13143,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13144,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13145,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13146,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13147,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13148,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13149,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13150,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13151,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13152,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13153,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13154,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13155,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13156,2024-03-28,TREPAT-TS2\DBELENM,2024-03-28,
T24-13157,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13158,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13159,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13160,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13161,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13162,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13163,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13164,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13165,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13166,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13167,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13168,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13169,2024-03-19,TREPAT-TS2\DRESPFACTURACION,2024-03-19,
T24-13170,2024-03-19,TREPAT-TS2\DCONTACLIENTES,2024-03-19,
T24-13171,2024-03-19,TREPAT-TS2\DCONTACLIENTES,2024-03-19,
T24-13172,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13173,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13174,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13175,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13176,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13177,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13178,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13179,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13180,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13181,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13182,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13183,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13184,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13185,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13186,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13187,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13188,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13189,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13190,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13191,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13192,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13193,2024-04-03,TREPAT-TS2\DBELENM,2024-04-03,
T24-13194,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13195,2024-03-25,TREPAT-TS2\DCONTACLIENTES,2024-03-25,
T24-13196,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13197,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13198,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13199,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13200,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13201,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13202,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13203,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13204,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13205,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13206,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13207,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13208,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13209,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13210,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13211,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13212,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13213,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13214,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13215,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13216,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13217,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13218,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13219,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13220,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13221,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13222,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13223,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13224,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13225,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13226,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13227,2024-03-25,TREPAT-TS2\DBELENM,2024-03-25,
T24-13228,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13229,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13230,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13231,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13232,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13233,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13234,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13235,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13236,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13237,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13238,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13239,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13240,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13241,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13242,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13243,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13244,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13245,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13246,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13247,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13248,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13249,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13250,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13251,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13252,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13253,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13254,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13255,2024-03-22,TREPAT-TS2\DBELENM,2024-03-22,
T24-13256,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13257,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13258,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13259,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13260,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13261,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13262,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13263,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13264,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13265,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13266,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13267,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13268,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13269,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13270,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13271,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13272,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13273,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13274,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13275,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13276,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13277,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13278,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13279,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13280,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13281,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13282,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13283,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13284,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13285,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13286,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13287,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13288,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13289,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13290,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13291,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13292,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13293,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13294,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13295,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13296,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13297,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13298,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13299,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13300,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13301,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13302,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13303,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13304,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13305,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13306,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13307,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13308,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13309,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13310,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13311,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13312,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13313,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13314,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13315,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13316,2024-03-27,TREPAT-TS2\DCONTACLIENTES,2024-03-27,
T24-13317,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13318,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13319,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13320,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13321,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13322,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13323,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13324,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13325,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13326,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13327,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13328,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13329,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13330,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13331,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13332,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13333,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13334,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13335,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13336,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13337,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13338,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13339,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13340,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13341,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13342,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13343,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13344,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13345,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13346,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13347,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13348,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13349,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13350,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13351,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13352,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13353,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13354,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13355,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13356,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13357,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13358,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13359,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13360,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13361,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13362,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13363,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13364,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13365,2024-04-23,TREPAT-TS2\DCONTACLIENTES,2024-04-23,
T24-13366,2024-03-20,TREPAT-TS2\DCONTACLIENTES,2024-03-20,
T24-13367,2024-03-19,TREPAT-TS2\DISABELP,2024-03-19,
T24-13368,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13369,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13370,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13371,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13372,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13373,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13374,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13375,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13376,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13377,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13378,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13379,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13380,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13381,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13382,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13383,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13384,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13385,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13386,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13387,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13388,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13389,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13390,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13391,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13392,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13393,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13394,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13395,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13396,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13397,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13398,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13399,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13400,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13401,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13402,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13403,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13404,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13405,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13406,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13407,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13408,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13409,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13410,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13411,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13412,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13413,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13414,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13415,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13416,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13417,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13418,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13419,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13420,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13421,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13422,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13423,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13424,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13425,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13426,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13427,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13428,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13429,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13430,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13431,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13432,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13433,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13434,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13435,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13436,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13437,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13438,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13439,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13440,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13441,2024-03-19,TREPAT-TS2\ADMINTD,2024-03-19,
T24-13442,2024-03-19,TREPAT-TS2\DSONIAT,2024-03-19,
T24-13443,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13444,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13445,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13446,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13447,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13448,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13449,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13450,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13451,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13452,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13453,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13454,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13455,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13456,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
T24-13457,2024-03-20,TREPAT-TS2\ADMINTD,2024-03-20,
