journal_entry_id,posting_date,prepared_by
252-139400,45566.0,sanchez
252-139401,45566.0,sanchez
252-139402,45566.0,sanchez
252-139403,45566.0,sanchez
252-139404,45566.0,sanchez
252-139405,45566.0,sanchez
252-139406,45566.0,sanchez
252-139407,45566.0,sanchez
252-139408,45566.0,sanchez
252-139409,45566.0,sanchez
252-139410,45566.0,sanchez
252-139411,45566.0,sanchez
252-139412,45566.0,sanchez
252-139413,45566.0,sanchez
252-139414,45566.0,sanchez
252-139415,45566.0,sanchez
252-139416,45566.0,sanchez
252-139417,45566.0,sanchez
252-139418,45566.0,sanchez
252-139419,45566.0,sanchez
252-139420,45566.0,sanchez
252-139421,45566.0,sanchez
252-139422,45566.0,sanchez
252-139423,45566.0,sanchez
252-139424,45566.0,sanchez
252-139425,45566.0,sanchez
252-139426,45566.0,sanchez
252-139427,45566.0,sanchez
252-139428,45566.0,sanchez
252-139429,45566.0,sanchez
252-139430,45566.0,sanchez
252-139431,45566.0,sanchez
252-139432,45566.0,sanchez
252-139433,45566.0,sanchez
252-139434,45566.0,sanchez
252-139435,45566.0,sanchez
252-139436,45566.0,sanchez
252-139437,45566.0,sanchez
252-139438,45566.0,sanchez
252-139439,45566.0,sanchez
252-139440,45566.0,sanchez
252-139441,45566.0,sanchez
252-139442,45566.0,sanchez
252-139443,45566.0,sanchez
252-139444,45566.0,sanchez
252-139445,45566.0,sanchez
252-139446,45566.0,sanchez
252-139447,45566.0,sanchez
252-139448,45566.0,sanchez
252-139449,45566.0,sanchez
252-139450,45566.0,sanchez
252-139451,45566.0,sanchez
252-139452,45566.0,sanchez
252-139453,45566.0,sanchez
252-139454,45566.0,sanchez
252-139455,45566.0,sanchez
252-139456,45566.0,sanchez
252-139457,45566.0,sanchez
252-139458,45566.0,sanchez
252-139459,45566.0,sanchez
252-139460,45566.0,sanchez
252-139461,45566.0,sanchez
252-139462,45566.0,sanchez
252-139463,45566.0,sanchez
252-139464,45566.0,sanchez
252-139465,45566.0,sanchez
252-139466,45566.0,sanchez
252-139467,45566.0,sanchez
252-139468,45566.0,sanchez
252-139469,45566.0,sanchez
252-139470,45566.0,sanchez
252-139471,45566.0,sanchez
252-139472,45566.0,sanchez
252-139473,45566.0,sanchez
252-139474,45566.0,sanchez
252-139475,45566.0,sanchez
252-139476,45566.0,sanchez
252-139477,45566.0,sanchez
252-139478,45566.0,sanchez
252-139479,45566.0,sanchez
252-139480,45566.0,sanchez
252-139481,45566.0,sanchez
252-139482,45566.0,sanchez
252-139483,45566.0,sanchez
252-139484,45566.0,sanchez
252-139485,45566.0,sanchez
252-139486,45566.0,sanchez
252-139487,45566.0,sanchez
252-139488,45566.0,sanchez
252-139489,45566.0,sanchez
252-139490,45566.0,sanchez
252-139491,45566.0,sanchez
252-139492,45566.0,sanchez
252-139493,45566.0,sanchez
252-139494,45566.0,sanchez
252-139495,45566.0,sanchez
252-139496,45566.0,sanchez
252-139497,45566.0,sanchez
252-139498,45566.0,sanchez
252-139499,45566.0,sanchez
252-139500,45566.0,sanchez
252-139501,45566.0,sanchez
252-139502,45566.0,sanchez
252-139503,45566.0,sanchez
252-139504,45566.0,sanchez
252-139505,45566.0,sanchez
252-139506,45566.0,sanchez
252-139507,45566.0,sanchez
252-139508,45566.0,sanchez
252-139509,45566.0,sanchez
252-139510,45566.0,sanchez
252-139511,45566.0,sanchez
252-139512,45566.0,sanchez
252-139513,45566.0,sanchez
252-139514,45566.0,sanchez
252-139515,45566.0,sanchez
252-139516,45566.0,sanchez
252-139517,45566.0,sanchez
252-139518,45566.0,sanchez
252-139519,45566.0,sanchez
252-139520,45566.0,sanchez
252-139521,45566.0,sanchez
252-139522,45566.0,sanchez
252-139523,45566.0,sanchez
252-139524,45566.0,sanchez
252-139525,45566.0,sanchez
252-139526,45566.0,sanchez
252-139527,45566.0,sanchez
252-139528,45566.0,sanchez
252-139529,45566.0,sanchez
252-139530,45566.0,sanchez
252-139531,45566.0,sanchez
252-139532,45566.0,sanchez
252-139533,45566.0,sanchez
252-139534,45566.0,sanchez
252-139535,45566.0,sanchez
252-139536,45566.0,sanchez
252-139537,45566.0,sanchez
252-139538,45566.0,sanchez
252-139539,45566.0,sanchez
252-139540,45566.0,sanchez
252-139541,45566.0,sanchez
252-139542,45566.0,sanchez
252-139543,45566.0,sanchez
252-139544,45566.0,sanchez
252-139545,45566.0,sanchez
252-139546,45566.0,sanchez
252-139547,45566.0,sanchez
252-139548,45566.0,sanchez
252-139549,45566.0,sanchez
252-139550,45566.0,sanchez
252-139551,45566.0,sanchez
252-139552,45566.0,sanchez
252-139553,45566.0,sanchez
252-139554,45565.0,sanchez
252-139555,45566.0,sanchez
252-139556,45565.0,sanchez
252-139557,45566.0,sanchez
252-139558,45565.0,sanchez
252-139559,45566.0,sanchez
252-139560,45565.0,sanchez
252-139561,45566.0,sanchez
252-139562,45565.0,cleber.lourente
252-139563,45565.0,sanchez
252-139564,45566.0,sanchez
252-139565,45565.0,sanchez
252-139566,45566.0,sanchez
252-139567,45574.0,john.nganga-wairimu
252-139568,45574.0,john.nganga-wairimu
252-139569,45575.0,john.nganga-wairimu
252-139570,45575.0,john.nganga-wairimu
252-139571,45575.0,john.nganga-wairimu
252-139572,45575.0,john.nganga-wairimu
252-139573,45575.0,john.nganga-wairimu
252-139574,45575.0,john.nganga-wairimu
252-139575,45575.0,john.nganga-wairimu
252-139576,45575.0,john.nganga-wairimu
252-139577,45575.0,john.nganga-wairimu
252-139578,45575.0,john.nganga-wairimu
252-139579,45575.0,john.nganga-wairimu
252-139580,45575.0,john.nganga-wairimu
252-139581,45575.0,john.nganga-wairimu
252-139582,,john.nganga-wairimu
252-139583,,john.nganga-wairimu
252-139584,,john.nganga-wairimu
252-139585,,john.nganga-wairimu
252-139586,,john.nganga-wairimu
252-139587,,john.nganga-wairimu
252-139588,,john.nganga-wairimu
252-139589,,john.nganga-wairimu
252-139590,,john.nganga-wairimu
252-139591,,john.nganga-wairimu
252-139592,,john.nganga-wairimu
252-139593,,john.nganga-wairimu
252-139594,,john.nganga-wairimu
252-139595,45565.0,dominguez
252-139596,45566.0,dominguez
252-139597,45565.0,dominguez
252-139598,45566.0,dominguez
252-139599,45565.0,dominguez
252-139600,45566.0,dominguez
252-139601,45565.0,sanchez
252-139602,45566.0,sanchez
252-139603,45565.0,cleber.lourente
252-139604,45565.0,cleber.lourente
252-139605,45565.0,denislava.stoycheva
252-139606,45565.0,sanchez
252-139607,45565.0,sanchez
252-139608,45565.0,sanchez
252-139609,45565.0,sanchez
252-139610,45565.0,sanchez
252-139611,45565.0,sanchez
252-139612,45565.0,sanchez
252-139613,45565.0,sanchez
252-139614,45565.0,sanchez
252-139615,45565.0,sanchez
252-139616,45565.0,sanchez
252-139617,45565.0,sanchez
252-139618,45565.0,sanchez
252-139619,45565.0,sanchez
252-139620,45565.0,sanchez
252-139621,45565.0,sanchez
252-139622,45565.0,sanchez
252-139623,45565.0,sanchez
252-139624,45565.0,sanchez
252-139625,45565.0,sanchez
252-139626,45565.0,sanchez
252-139627,45565.0,sanchez
252-139628,45565.0,sanchez
252-139629,45565.0,sanchez
252-139630,45565.0,sanchez
252-139631,45565.0,sanchez
252-139632,45565.0,sanchez
252-139633,45565.0,sanchez
252-139634,45565.0,sanchez
252-139635,45565.0,sanchez
252-139636,45565.0,sanchez
252-139637,45565.0,sanchez
252-139638,45565.0,sanchez
252-139639,45565.0,sanchez
252-139640,45565.0,sanchez
252-139641,45565.0,sanchez
252-139642,45565.0,sanchez
252-139643,45565.0,sanchez
252-139644,45565.0,sanchez
252-139645,45565.0,sanchez
252-139646,45565.0,sanchez
252-139647,45565.0,sanchez
252-139648,45565.0,sanchez
252-139649,45565.0,sanchez
252-139650,45565.0,sanchez
252-139651,45565.0,sanchez
252-139652,45565.0,sanchez
252-139653,45565.0,sanchez
252-139654,45565.0,sanchez
252-139655,45565.0,sanchez
252-139656,45565.0,sanchez
252-139657,45565.0,sanchez
252-139658,45565.0,sanchez
252-139659,45565.0,sanchez
252-139660,45565.0,sanchez
252-139661,45565.0,sanchez
252-139662,45565.0,sanchez
252-139663,45565.0,sanchez
252-139664,45565.0,sanchez
252-139665,45565.0,sanchez
252-139666,45565.0,sanchez
252-139667,45565.0,sanchez
252-139668,45565.0,sanchez
252-139669,45565.0,sanchez
252-139670,45565.0,sanchez
252-139671,45565.0,sanchez
252-139672,45565.0,sanchez
252-139673,45565.0,sanchez
252-139674,45565.0,sanchez
252-139675,45565.0,sanchez
252-139676,45565.0,sanchez
252-139677,45565.0,sanchez
252-139678,45565.0,sanchez
252-139679,45565.0,sanchez
252-139680,45565.0,sanchez
252-139681,45565.0,sanchez
252-139682,45565.0,sanchez
252-139683,45565.0,sanchez
252-139684,45565.0,sanchez
252-139685,45565.0,sanchez
252-139686,45565.0,sanchez
252-139687,45565.0,sanchez
252-139688,45565.0,sanchez
252-139689,45565.0,sanchez
252-139690,45565.0,sanchez
252-139691,45565.0,sanchez
252-139692,45565.0,sanchez
252-139693,45565.0,sanchez
252-139694,45565.0,sanchez
252-139695,45565.0,sanchez
252-139696,45565.0,sanchez
252-139697,45565.0,sanchez
252-139698,45565.0,sanchez
252-139699,45565.0,sanchez
252-139700,45565.0,sanchez
252-139701,45565.0,sanchez
252-139702,45565.0,sanchez
252-139703,45565.0,sanchez
252-139704,45565.0,sanchez
252-139705,45565.0,sanchez
252-139706,45565.0,sanchez
252-139707,45565.0,sanchez
252-139708,45565.0,sanchez
252-139709,45565.0,sanchez
252-139710,45565.0,sanchez
252-139711,45565.0,sanchez
252-139712,45565.0,sanchez
252-139713,45565.0,sanchez
252-139714,45565.0,sanchez
252-139715,45565.0,sanchez
252-139716,45565.0,sanchez
252-139717,45565.0,sanchez
252-139718,45565.0,sanchez
252-139719,45565.0,sanchez
252-139720,45565.0,sanchez
252-139721,45565.0,sanchez
252-139722,45565.0,sanchez
252-139723,45565.0,sanchez
252-139724,45565.0,sanchez
252-139725,45565.0,sanchez
252-139726,45565.0,sanchez
252-139727,45565.0,sanchez
252-139728,45565.0,sanchez
252-139729,45565.0,sanchez
252-139730,45565.0,sanchez
252-139731,45565.0,sanchez
252-139732,45565.0,sanchez
252-139733,45565.0,sanchez
252-139734,45565.0,sanchez
252-139735,45565.0,sanchez
252-139736,45565.0,sanchez
252-139737,45565.0,sanchez
252-139738,45565.0,sanchez
252-139739,45565.0,sanchez
252-139740,45565.0,sanchez
252-139741,45565.0,sanchez
252-139742,45565.0,sanchez
252-139743,45565.0,sanchez
252-139744,45565.0,sanchez
252-139745,45565.0,sanchez
252-139746,45565.0,sanchez
252-139747,45565.0,sanchez
252-139748,45565.0,sanchez
252-139749,45565.0,sanchez
252-139750,45565.0,sanchez
252-139751,45565.0,sanchez
252-139752,45565.0,sanchez
252-139753,45565.0,sanchez
252-139754,45565.0,sanchez
252-139755,45565.0,sanchez
252-139756,45565.0,sanchez
252-139757,45565.0,sanchez
252-139758,45565.0,sanchez
252-139759,45565.0,sanchez
252-139760,45565.0,sanchez
252-139761,45565.0,sanchez
252-139762,45565.0,sanchez
252-139763,45565.0,sanchez
252-139764,45565.0,sanchez
252-139765,45565.0,sanchez
252-139766,45565.0,sanchez
252-139767,45565.0,sanchez
252-139768,45565.0,sanchez
252-139769,45565.0,sanchez
252-139770,45565.0,sanchez
252-139771,45565.0,sanchez
252-139772,45565.0,sanchez
252-139773,45565.0,sanchez
252-139774,45565.0,sanchez
252-139775,45565.0,sanchez
252-139776,45565.0,sanchez
252-139777,45565.0,sanchez
252-139778,45565.0,sanchez
252-139779,45565.0,sanchez
252-139780,45565.0,sanchez
252-139781,45565.0,sanchez
252-139782,45565.0,sanchez
252-139783,45565.0,sanchez
252-139784,45565.0,sanchez
252-139785,45565.0,sanchez
252-139786,45565.0,sanchez
252-139787,45565.0,sanchez
252-139788,45565.0,sanchez
252-139789,45565.0,sanchez
252-139790,45565.0,sanchez
252-139791,45565.0,sanchez
252-139792,45565.0,sanchez
252-139793,45565.0,sanchez
252-139794,45565.0,sanchez
252-139795,45565.0,sanchez
252-139796,45565.0,sanchez
252-139797,45565.0,sanchez
252-139798,45565.0,sanchez
252-139799,45565.0,sanchez
252-139800,45565.0,sanchez
252-139801,45565.0,sanchez
252-139802,45565.0,sanchez
252-139803,45565.0,sanchez
252-139804,45565.0,sanchez
252-139805,45565.0,sanchez
252-139806,45565.0,sanchez
252-139807,45565.0,sanchez
252-139808,45565.0,sanchez
252-139809,45565.0,sanchez
252-139810,45565.0,sanchez
252-139811,45565.0,sanchez
252-139812,45565.0,sanchez
252-139813,45565.0,sanchez
252-139814,45565.0,sanchez
252-139815,45565.0,sanchez
252-139816,45565.0,sanchez
252-139817,45565.0,sanchez
252-139818,45565.0,sanchez
252-139819,45565.0,sanchez
252-139820,45565.0,sanchez
252-139821,45565.0,sanchez
252-139822,45565.0,sanchez
252-139823,45565.0,sanchez
252-139824,45565.0,sanchez
252-139825,45565.0,sanchez
252-139826,45565.0,sanchez
252-139827,45565.0,sanchez
252-139828,45565.0,sanchez
252-139829,45565.0,sanchez
252-139830,45566.0,sanchez
252-139831,45566.0,sanchez
252-139832,45566.0,sanchez
252-139833,45566.0,sanchez
252-139834,45566.0,sanchez
252-139835,45566.0,sanchez
252-139836,45566.0,sanchez
252-139837,45566.0,sanchez
252-139838,45566.0,sanchez
252-139839,45566.0,sanchez
252-139840,45566.0,sanchez
252-139841,45566.0,sanchez
252-139842,45566.0,sanchez
252-139843,45566.0,sanchez
252-139844,45566.0,sanchez
252-139845,45566.0,sanchez
252-139846,45566.0,sanchez
252-139847,45566.0,sanchez
252-139848,45566.0,sanchez
252-139849,45566.0,sanchez
252-139850,45566.0,sanchez
252-139851,45566.0,sanchez
252-139852,45566.0,sanchez
252-139853,45566.0,sanchez
252-139854,45566.0,sanchez
252-139855,45566.0,sanchez
252-139856,45566.0,sanchez
252-139857,45566.0,sanchez
252-139858,45566.0,sanchez
252-139859,45566.0,sanchez
252-139860,45566.0,sanchez
252-139861,45566.0,sanchez
252-139862,45566.0,sanchez
252-139863,45566.0,sanchez
252-139864,45566.0,sanchez
252-139865,45566.0,sanchez
252-139866,45566.0,sanchez
252-139867,45566.0,sanchez
252-139868,45566.0,sanchez
252-139869,45566.0,sanchez
252-139870,45566.0,sanchez
252-139871,45566.0,sanchez
252-139872,45566.0,sanchez
252-139873,45566.0,sanchez
252-139874,45566.0,sanchez
252-139875,45566.0,sanchez
252-139876,45566.0,sanchez
252-139877,45566.0,sanchez
252-139878,45566.0,sanchez
252-139879,45566.0,sanchez
252-139880,45566.0,sanchez
252-139881,45566.0,sanchez
252-139882,45566.0,sanchez
252-139883,45566.0,sanchez
252-139884,45566.0,sanchez
252-139885,45566.0,sanchez
252-139886,45566.0,sanchez
252-139887,45566.0,sanchez
252-139888,45566.0,sanchez
252-139889,45566.0,sanchez
252-139890,45566.0,sanchez
252-139891,45566.0,sanchez
252-139892,45566.0,sanchez
252-139893,45566.0,sanchez
252-139894,45566.0,sanchez
252-139895,45566.0,sanchez
252-139896,45566.0,sanchez
252-139897,45566.0,sanchez
252-139898,45566.0,sanchez
252-139899,45566.0,sanchez
252-139900,45566.0,sanchez
252-139901,45566.0,sanchez
252-139902,45566.0,sanchez
252-139903,45566.0,sanchez
252-139904,45566.0,sanchez
252-139905,45566.0,sanchez
252-139906,45566.0,sanchez
252-139907,45566.0,sanchez
252-139908,45566.0,sanchez
252-139909,45566.0,sanchez
252-139910,45566.0,sanchez
252-139911,45566.0,sanchez
252-139912,45566.0,sanchez
252-139913,45566.0,sanchez
252-139914,45566.0,sanchez
252-139915,45566.0,sanchez
252-139916,45566.0,sanchez
252-139917,45566.0,sanchez
252-139918,45566.0,sanchez
252-139919,45566.0,sanchez
252-139920,45566.0,sanchez
252-139921,45566.0,sanchez
252-139922,45566.0,sanchez
252-139923,45566.0,sanchez
252-139924,45566.0,sanchez
252-139925,45566.0,sanchez
252-139926,45566.0,sanchez
252-139927,45566.0,sanchez
252-139928,45566.0,sanchez
252-139929,45566.0,sanchez
252-139930,45566.0,sanchez
252-139931,45566.0,sanchez
252-139932,45566.0,sanchez
252-139933,45566.0,sanchez
252-139934,45566.0,sanchez
252-139935,45566.0,sanchez
252-139936,45566.0,sanchez
252-139937,45566.0,sanchez
252-139938,45566.0,sanchez
252-139939,45566.0,sanchez
252-139940,45566.0,sanchez
252-139941,45566.0,sanchez
252-139942,45566.0,sanchez
252-139943,45566.0,sanchez
252-139944,45566.0,sanchez
252-139945,45566.0,sanchez
252-139946,45566.0,sanchez
252-139947,45566.0,sanchez
252-139948,45566.0,sanchez
252-139949,45566.0,sanchez
252-139950,45566.0,sanchez
252-139951,45566.0,sanchez
252-139952,45566.0,sanchez
252-139953,45566.0,sanchez
252-139954,45566.0,sanchez
252-139955,45566.0,sanchez
252-139956,45566.0,sanchez
252-139957,45566.0,sanchez
252-139958,45566.0,sanchez
252-139959,45566.0,sanchez
252-139960,45566.0,sanchez
252-139961,45566.0,sanchez
252-139962,45566.0,sanchez
252-139963,45566.0,sanchez
252-139964,45566.0,sanchez
252-139965,45566.0,sanchez
252-139966,45566.0,sanchez
252-139967,45566.0,sanchez
252-139968,45566.0,sanchez
252-139969,45566.0,sanchez
252-139970,45566.0,sanchez
252-139971,45566.0,sanchez
252-139972,45566.0,sanchez
252-139973,45566.0,sanchez
252-139974,45566.0,sanchez
252-139975,45566.0,sanchez
252-139976,45566.0,sanchez
252-139977,45566.0,sanchez
252-139978,45566.0,sanchez
252-139979,45566.0,sanchez
252-139980,45566.0,sanchez
252-139981,45566.0,sanchez
252-139982,45566.0,sanchez
252-139983,45566.0,sanchez
252-139984,45566.0,sanchez
252-139985,45566.0,sanchez
252-139986,45566.0,sanchez
252-139987,45566.0,sanchez
252-139988,45566.0,sanchez
252-139989,45566.0,sanchez
252-139990,45566.0,sanchez
252-139991,45566.0,sanchez
252-139992,45566.0,sanchez
252-139993,45566.0,sanchez
252-139994,45566.0,sanchez
252-139995,45566.0,sanchez
252-139996,45566.0,sanchez
252-139997,45566.0,sanchez
252-139998,45566.0,sanchez
252-139999,45566.0,sanchez
252-140000,45566.0,sanchez
252-140001,45566.0,sanchez
252-140002,45566.0,sanchez
252-140003,45566.0,sanchez
252-140004,45566.0,sanchez
252-140005,45566.0,sanchez
252-140006,45566.0,sanchez
252-140007,45566.0,sanchez
252-140008,45566.0,sanchez
252-140009,45566.0,sanchez
252-140010,45566.0,sanchez
252-140011,45566.0,sanchez
252-140012,45566.0,sanchez
252-140013,45566.0,sanchez
252-140014,45566.0,sanchez
252-140015,45566.0,sanchez
252-140016,45566.0,sanchez
252-140017,45566.0,sanchez
252-140018,45566.0,sanchez
252-140019,45566.0,sanchez
252-140020,45566.0,sanchez
252-140021,45566.0,sanchez
252-140022,45566.0,sanchez
252-140023,45566.0,sanchez
252-140024,45566.0,sanchez
252-140025,45566.0,sanchez
252-140026,45566.0,sanchez
252-140027,45566.0,sanchez
252-140028,45566.0,sanchez
252-140029,45566.0,sanchez
252-140030,45566.0,sanchez
252-140031,45566.0,sanchez
252-140032,45566.0,sanchez
252-140033,45566.0,sanchez
252-140034,45566.0,sanchez
252-140035,45566.0,sanchez
252-140036,45566.0,sanchez
252-140037,45566.0,sanchez
252-140038,45566.0,sanchez
252-140039,45566.0,sanchez
252-140040,45566.0,sanchez
252-140041,45566.0,sanchez
252-140042,45566.0,sanchez
252-140043,45566.0,sanchez
252-140044,45566.0,sanchez
252-140045,45566.0,sanchez
252-140046,45566.0,sanchez
252-140047,45566.0,sanchez
252-140048,45566.0,sanchez
252-140049,45566.0,sanchez
252-140050,45566.0,sanchez
252-140051,45566.0,sanchez
252-140052,45566.0,sanchez
252-140053,45566.0,sanchez
252-140054,45565.0,dominguez
252-140055,45566.0,dominguez
252-140056,45565.0,dominguez
252-140057,45566.0,dominguez
252-140058,45565.0,dominguez
252-140059,45566.0,dominguez
252-140060,45565.0,sanchez
252-140061,45565.0,sanchez
252-140062,45565.0,sanchez
252-140063,45565.0,sanchez
252-140064,45566.0,sanchez
252-140065,45566.0,sanchez
252-140066,45566.0,sanchez
252-140067,45566.0,sanchez
252-140068,45565.0,sanchez
252-140069,45565.0,sanchez
252-140070,45565.0,sanchez
252-140071,45565.0,sanchez
252-140072,45566.0,sanchez
252-140073,45566.0,sanchez
252-140074,45566.0,sanchez
252-140075,45566.0,sanchez
252-140076,45565.0,sanchez
252-140077,45565.0,sanchez
252-140078,45565.0,sanchez
252-140079,45565.0,sanchez
252-140080,45566.0,sanchez
252-140081,45566.0,sanchez
252-140082,45566.0,sanchez
252-140083,45566.0,sanchez
252-140084,45565.0,sanchez
252-140085,45565.0,sanchez
252-140086,45565.0,sanchez
252-140087,45565.0,sanchez
252-140088,45566.0,sanchez
252-140089,45566.0,sanchez
252-140090,45566.0,sanchez
252-140091,45566.0,sanchez
252-140092,45565.0,dominguez
252-140093,45566.0,dominguez
252-140094,45565.0,dominguez
252-140095,45566.0,dominguez
252-140096,45565.0,sanchez
252-140097,45566.0,sanchez
252-140098,45565.0,dominguez
252-140099,45566.0,dominguez
252-140100,45565.0,sanchez
252-140101,45566.0,sanchez
252-140102,45565.0,dominguez
252-140103,45565.0,sanchez
252-140104,45566.0,sanchez
252-140105,45565.0,dominguez
252-140106,45566.0,dominguez
252-140107,45579.0,Admin
252-140108,45579.0,Admin
252-140109,45579.0,Admin
252-140110,45565.0,sanchez
252-140111,45566.0,sanchez
252-140112,45565.0,sanchez
252-140113,45566.0,sanchez
252-140114,45573.0,john.nganga-wairimu
252-140115,45573.0,john.nganga-wairimu
252-140116,45573.0,john.nganga-wairimu
252-140117,,john.nganga-wairimu
252-140118,,john.nganga-wairimu
252-140119,,john.nganga-wairimu
252-140120,45565.0,sanchez
252-140121,45566.0,sanchez
252-140122,45579.0,erastus.waigwa-kinyu
252-140123,45579.0,erastus.waigwa-kinyu
252-140124,45579.0,erastus.waigwa-kinyu
252-140125,45535.0,sayalero
252-140126,45565.0,sayalero
252-140127,45565.0,sayalero
252-140128,45565.0,sayalero
252-140129,45565.0,sayalero
252-140130,45565.0,sayalero
252-140131,45565.0,sayalero
252-140132,45565.0,sayalero
252-140133,45565.0,sanchez
252-140134,45566.0,sanchez
252-140135,45565.0,sanchez
252-140136,45566.0,sanchez
252-140137,45565.0,aguilar
252-140138,45565.0,sayalero
252-140139,45565.0,sayalero
252-140140,45565.0,sanchez
252-140141,45566.0,sanchez
252-140142,45565.0,sayalero
252-140143,45565.0,sanchez
252-140144,45565.0,sayalero
252-140145,45565.0,dominguez
252-140146,45565.0,sanchez
252-140147,45565.0,sanchez
252-140148,45565.0,sanchez
252-140149,45565.0,sayalero
252-140150,45565.0,dominguez
252-140151,45565.0,sayalero
252-140152,,diaz
252-140153,,diaz
252-140154,,diaz
252-140155,,diaz
252-140156,,diaz
252-140157,,diaz
252-140158,,diaz
252-140159,,diaz
252-140160,,diaz
252-140161,,diaz
252-140162,,diaz
252-140163,,diaz
252-140164,,diaz
252-140165,,diaz
252-140166,,diaz
252-140167,,diaz
252-140168,,diaz
252-140169,,diaz
252-140170,,diaz
252-140171,,diaz
252-140172,,diaz
252-140173,,diaz
252-140174,,diaz
252-140175,,diaz
252-140176,,diaz
252-140177,45565.0,dominguez
252-140178,45566.0,dominguez
252-140179,45565.0,sayalero
252-140180,45565.0,sayalero
252-140181,45569.0,cleber.lourente
252-140182,45566.0,cleber.lourente
252-140183,,diaz
252-140184,,diaz
252-140185,45569.0,sayalero
252-140186,45569.0,sayalero
252-140187,,diaz
252-140188,45567.0,sayalero
252-140189,45565.0,sayalero
252-140190,45565.0,sayalero
252-140191,45565.0,sayalero
252-140192,45565.0,sayalero
252-140193,45565.0,sayalero
252-140194,45565.0,sayalero
252-140195,45565.0,sayalero
252-140196,45565.0,sayalero
252-140197,45565.0,sayalero
252-140198,45565.0,sayalero
252-140199,45558.0,cleber.lourente
252-140200,45581.0,cleber.lourente
252-140201,,aguilar
252-140202,,aguilar
252-140203,,aguilar
252-140204,,aguilar
252-140205,,aguilar
252-140206,,aguilar
252-140207,,aguilar
252-140208,,aguilar
252-140209,,aguilar
252-140210,45581.0,Admin
252-140211,45565.0,sayalero
252-140212,45565.0,sayalero
252-140213,45569.0,cleber.lourente
252-140214,45569.0,cleber.lourente
252-140215,45582.0,sayalero
252-140216,45565.0,cleber.lourente
252-140217,45565.0,cleber.lourente
252-140218,45582.0,cleber.lourente
252-140219,45582.0,cleber.lourente
252-140220,45582.0,cleber.lourente
252-140221,45581.0,erastus.waigwa-kinyu
252-140222,45582.0,Admin
252-140223,45565.0,cleber.lourente
252-140224,45582.0,erastus.waigwa-kinyu
252-140225,45583.0,Admin
252-140226,45586.0,cleber.lourente
252-140227,45586.0,cleber.lourente
252-140228,45586.0,cleber.lourente
252-140229,45586.0,cleber.lourente
252-140230,45573.0,diaz
252-140231,45573.0,diaz
252-140232,45573.0,diaz
252-140233,45573.0,diaz
252-140234,45573.0,denislava.stoycheva
252-140235,45573.0,diaz
252-140236,45573.0,diaz
252-140237,45573.0,diaz
252-140238,45573.0,diaz
252-140239,45573.0,diaz
252-140240,45573.0,diaz
252-140241,45573.0,diaz
252-140242,45573.0,diaz
252-140243,45573.0,diaz
252-140244,45573.0,diaz
252-140245,45573.0,Admin
252-140246,45573.0,diaz
252-140247,45573.0,diaz
252-140248,45573.0,diaz
252-140249,45573.0,diaz
252-140250,45573.0,diaz
252-140251,45573.0,diaz
252-140252,45573.0,diaz
252-140253,45573.0,diaz
252-140254,45573.0,diaz
252-140255,45573.0,diaz
252-140256,45573.0,diaz
252-140257,45573.0,diaz
252-140258,45573.0,denislava.stoycheva
252-140259,45573.0,diaz
252-140260,45573.0,diaz
252-140261,45573.0,diaz
252-140262,45573.0,diaz
252-140263,45573.0,diaz
252-140264,45573.0,diaz
252-140265,45573.0,diaz
252-140266,45573.0,diaz
252-140267,45573.0,diaz
252-140268,45573.0,diaz
252-140269,45573.0,diaz
252-140270,45573.0,Admin
252-140271,45573.0,Admin
252-140272,45573.0,diaz
252-140273,45573.0,diaz
252-140274,45573.0,diaz
252-140275,45573.0,diaz
252-140276,45573.0,diaz
252-140277,45573.0,diaz
252-140278,45573.0,diaz
252-140279,45573.0,diaz
252-140280,45573.0,diaz
252-140281,45573.0,diaz
252-140282,45573.0,diaz
252-140283,45573.0,diaz
252-140284,45573.0,diaz
252-140285,45573.0,diaz
252-140286,45573.0,diaz
252-140287,45573.0,diaz
252-140288,45573.0,diaz
252-140289,45573.0,diaz
252-140290,45573.0,diaz
252-140291,45573.0,diaz
252-140292,45573.0,Admin
252-140293,45573.0,diaz
252-140294,45573.0,diaz
252-140295,45573.0,diaz
252-140296,45573.0,diaz
252-140297,45573.0,diaz
252-140298,45573.0,diaz
252-140299,45573.0,diaz
252-140300,45573.0,diaz
252-140301,45573.0,diaz
252-140302,45573.0,diaz
252-140303,45573.0,denislava.stoycheva
252-140304,45573.0,diaz
252-140305,45573.0,diaz
252-140306,45573.0,diaz
252-140307,45573.0,diaz
252-140308,45573.0,diaz
252-140309,45573.0,diaz
252-140310,45573.0,diaz
252-140311,45573.0,diaz
252-140312,45573.0,diaz
252-140313,45573.0,diaz
252-140314,45573.0,diaz
252-140315,45573.0,diaz
252-140316,45573.0,diaz
252-140317,45573.0,diaz
252-140318,45573.0,diaz
252-140319,45573.0,denislava.stoycheva
252-140320,45573.0,denislava.stoycheva
252-140321,45573.0,diaz
252-140322,45573.0,diaz
252-140323,45573.0,diaz
252-140324,45573.0,diaz
252-140325,45573.0,diaz
252-140326,45573.0,diaz
252-140327,45573.0,diaz
252-140328,45573.0,diaz
252-140329,45573.0,diaz
252-140330,45573.0,diaz
252-140331,45573.0,Admin
