journal_entry_id,line_number,gl_account_number,amount,debit_credit_indicator,business_unit,cost_center,department,project_code,location,line_description,reference_number,customer_id,vendor_id,product_id,user_defined_01,user_defined_02,user_defined_03
8768,80808,4720001,0.19,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80823,4100001,-617.85,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80810,4720001,37.97,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80815,6282001,2.13,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80804,4720001,1.03,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80821,6282001,141.99,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80805,6282001,0.39,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80809,6282001,379.7,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80807,6282001,1.91,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80819,6282001,8.76,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80818,4720001,0.39,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80822,4720001,14.2,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80811,6282001,6.01,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80801,6282001,2.98,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80803,6282001,10.28,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80813,6282001,3.65,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80816,4720001,0.21,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80820,4720001,0.88,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8768,80817,6282001,3.88,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8769,80824,2170001,1375.06,,,,,,,AMPLIACION ANILLOS ESCANER HONEYWELL,,,,,,,
8769,80826,4100001,-1663.82,,,,,,,AMPLIACION ANILLOS ESCANER HONEYWELL,,,,,,,
8769,80825,4720001,288.76,,,,,,,AMPLIACION ANILLOS ESCANER HONEYWELL,,,,,,,
8770,80844,4720001,0.28,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80848,4720001,10.23,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80827,6282001,2.14,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80843,6282001,2.79,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80833,6282001,1.38,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80842,4720001,0.15,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80828,4720001,0.22,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80836,4720001,27.34,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80838,4720001,0.43,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80840,4720001,0.26,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80831,6282001,0.28,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80829,6282001,7.4,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80849,4100001,-444.93,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80835,6282001,273.43,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80837,6282001,4.33,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80839,6282001,2.63,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80841,6282001,1.54,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80847,6282001,102.25,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80845,6282001,6.31,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80834,4720001,0.14,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80832,4720001,0.03,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80830,4720001,0.74,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8770,80846,4720001,0.63,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8771,80850,6282001,222.87,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8771,80852,4100001,-245.16,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8771,80851,4720001,22.29,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8772,80853,4109005,1353.22,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8772,80854,4720001,284.18,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8772,80855,4100001,-1637.4,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80859,4720001,761.52,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80857,4720001,888.44,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80858,2150001,3626.28,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80856,2150001,4230.66,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80862,4100001,-14626.0,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80861,4720001,888.44,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8773,80860,2150001,4230.66,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8774,80863,4109004,11989.06,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
8774,80864,4720001,2517.7,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
8774,80865,4100001,-14506.76,,,,,,,NUEVOS TERMINALES EDA51 HONEYWELL,,,,,,,
8775,80868,4100001,-2031.13,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
8775,80867,4720001,352.51,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
8775,80866,4109004,1678.62,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
8777,80871,7520002,-89209.03,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8777,80875,4330001,-107942.93,,,,,,,LOZANO TRANSPORTES SAU,,,5523001.0,,,,
8777,80873,4330001,107942.93,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8777,80872,4770001,-18733.9,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8777,80874,5523001,107942.93,,,,,,,LOZANO TRANSPORTES SAU,,,2.0,,,,
8778,80879,5523001,5995.54,,,,,,,LOZANO TRANSPORTES SAU,,,2.0,,,,
8778,80877,4770001,-1040.55,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8778,80876,7520002,-4954.99,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8778,80880,4330001,-5995.54,,,,,,,LOZANO TRANSPORTES SAU,,,5523001.0,,,,
8778,80878,4330001,5995.54,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8785,80905,7050003,-755579.98,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8785,80908,5523001,914251.78,,,,,,,LOZANO TRANSPORTES SAU,,,2.0,,,,
8785,80906,4770001,-158671.8,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8785,80909,4330001,-914251.78,,,,,,,LOZANO TRANSPORTES SAU,,,5523001.0,,,,
8785,80907,4330001,914251.78,,,,,,,LOZANO TRANSPORTES SAU,,,,,,,
8786,80912,4330001,16293.16,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
8786,80910,7050003,-13465.42,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
8786,80911,4770001,-2827.74,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
8786,80913,5523002,16293.16,,,,,,,REDUR LOGISTICA. S.L.,,,8301.0,,,,
8786,80914,4330001,-16293.16,,,,,,,REDUR LOGISTICA. S.L.,,,5523002.0,,,,
8787,80919,4330001,-8459.46,,,,,,,PLATTER PROJECT S.L.,,,5523001.0,,,,
8787,80917,4330001,8459.46,,,,,,,PLATTER PROJECT S.L.,,,,,,,
8787,80918,5523001,8459.46,,,,,,,PLATTER PROJECT S.L.,,,82.0,,,,
8787,80916,4770001,-1468.17,,,,,,,PLATTER PROJECT S.L.,,,,,,,
8787,80915,7050003,-6991.29,,,,,,,PLATTER PROJECT S.L.,,,,,,,
8788,80922,4330001,3346.82,,,,,,,PLACING A WHOLE. S.L.,,,,,,,
8788,80920,7050003,-2765.97,,,,,,,PLACING A WHOLE. S.L.,,,,,,,
8788,80921,4770001,-580.85,,,,,,,PLACING A WHOLE. S.L.,,,,,,,
8789,80923,7050003,-7595.94,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
8789,80926,5524101,9191.09,,,,,,,ANTRACITA CINCO. S.L.,,,103.0,,,,
8789,80924,4770001,-1595.15,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
8789,80925,4300001,9191.09,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
8789,80927,4300001,-9191.09,,,,,,,ANTRACITA CINCO. S.L.,,,5524101.0,,,,
8790,80930,4300001,4407.82,,,,,,,REDUR LOGISTICS SERVICES S.L,,,,,,,
8790,80928,7050003,-3642.83,,,,,,,REDUR LOGISTICS SERVICES S.L,,,,,,,
8790,80929,4770001,-764.99,,,,,,,REDUR LOGISTICS SERVICES S.L,,,,,,,
8796,80950,6260001,0.82,,,,,,,COMISION CORREO ,,,,,,,
8796,80945,5720001,-80.0,,,,,,,COMISION MANTENIMIENTO TARJETA,,,,,,,
8796,80946,4100001,425.94,,,,,,,CUOTA LEASING,,,,,,,
8796,80949,6623001,1385.48,,,,,,,INTERESES PRESTAMO BBVA 0182-2324-61-0830057291,,,,,,,
8796,80947,5720001,-425.94,,,,,,,CUOTA LEASING,,,,,,,
8796,80944,6260001,80.0,,,,,,,COMISION MANTENIMIENTO TARJETA,,,,,,,
8796,80948,5200044,4473.61,,,,,,,PRESTAMO BBVA 0182-2324-61-0830057291,,,,,,,
8796,80951,5720001,-5859.91,,,,,,,PRESTAMO BBVA 0182-2324-61-0830057291,,,,,,,
8797,80965,5720001,2879.34,,,,,,,TRASPASO CTR,,,,,,,
8797,80961,5720001,-653.4,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
8797,80963,5720001,-1699.81,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8797,80957,5720001,2200.18,,,,,,,ANULACION COMISION AVAL,,,,,,,
8797,80962,4100001,1699.81,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8797,80952,6260001,49.36,,,,,,,COMISION ,,,,,,,
8797,80958,4100001,526.13,,,,,,,ENDESA ENERGIA. S.A.U.,,,,,,,
8797,80960,4100001,653.4,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
8797,80954,6260003,2200.18,,,,,,,COMISION AVAL ,,,,,,,
8797,80953,5720001,-49.36,,,,,,,COMISION ,,,,,,,
8797,80956,6260003,-2200.18,,,,,,,ANULACION COMISION AVAL,,,,,,,
8797,80964,5523001,-2879.34,,,,,,,TRASPASO CTR,,,,,,,
8797,80955,5720001,-2200.18,,,,,,,COMISION AVAL ,,,,,,,
8797,80959,5720001,-526.13,,,,,,,ENDESA ENERGIA. S.A.U.,,,,,,,
8798,80967,4010001,334.86,,,,,,,Liq. efecto a pagar P23PGS0012/9827807,,,,,,,
8798,80966,4010001,167.43,,,,,,,Liq. efecto a pagar P23PGS0011/9827799,,,,,,,
8798,80968,5720001,-167.43,,,,,,,Liq. orden pago ORPG0585,,,,,,,
8798,80969,5720001,-334.86,,,,,,,Liq. orden pago ORPG0586,,,,,,,
8799,80975,6623001,361.53,,,,,,,INTERESES PRESTAMO ICO BBVA,,,,,,,
8799,80978,4300001,-7416.93,,,,,,,SEVERIANO SERVICIO MOVIL S.A.U,,,,,,,
8799,80977,5720001,-8747.68,,,,,,,PRESTAMO ICO BBVA,,,,,,,
8799,80972,5523001,-915.02,,,,,,,TRASPASO CTR,,,,,,,
8799,80976,6260001,0.82,,,,,,,COMISION CORREO ,,,,,,,
8799,80971,5720001,-412.73,,,,,,,HEWLETT-PACKARD INT. BANK PLC.,,,,,,,
8799,80974,5200042,8385.33,,,,,,,PRESTAMO ICO BBVA,,,,,,,
8799,80979,5720001,7416.93,,,,,,,SEVERIANO SERVICIO MOVIL S.A.U,,,,,,,
8799,80973,5720001,915.02,,,,,,,TRASPASO CTR,,,,,,,
8799,80970,4100001,412.73,,,,,,,HEWLETT-PACKARD INT. BANK PLC.,,,,,,,
8800,80981,4720001,3129.59,,,,,,,INGESCOM. S.L.,,,,,,,
8800,80982,5230001,-18032.39,,,,,,,INGESCOM. S.L.,,,,,,,
8800,80980,6231001,14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
8806,81001,7300001,-14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
8806,81002,5550000,14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
8810,81016,4720001,8.3,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8810,81015,6623002,39.52,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8810,81017,5240034,2789.7,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8810,81019,4100001,-3423.36,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8810,81018,4720001,585.84,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8811,81020,6623002,23.99,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8811,81022,5240035,1693.69,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8811,81021,4720001,5.04,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8811,81023,4720001,355.67,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8811,81024,4100001,-2078.39,,,,,,,TELEFONICA INGENIERIA DE SEGURIDAD. S.A.,,,,,,,
8877,81287,6281001,3574.24,,,,,,,01/12/2023 al 31/12/2023 ENDESA,,,,,,,
8877,81289,4100001,-10812.09,,,,,,,01/12/2023 al 31/12/2023 ENDESA,,,,,,,
8877,81286,4720001,1125.89,,,,,,,01/12/2023 al 31/12/2023 ENDESA,,,,,,,
8877,81285,6281001,5361.37,,,,,,,01/12/2023 al 31/12/2023 ENDESA,,,,,,,
8877,81288,4720001,750.59,,,,,,,01/12/2023 al 31/12/2023 ENDESA,,,,,,,
8883,81301,5720001,-78.64,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8883,81300,4100001,78.64,,,,,,,CANAL DE ISABEL II. S.A.,,,,,,,
8883,81302,5523001,-78.64,,,,,,,TRASPASO CTR,,,,,,,
8883,81303,5720001,78.64,,,,,,,TRASPASO CTR,,,,,,,
8884,81308,5523001,-11525.93,,,,,,,TRASPASO CTR,,,,,,,
8884,81305,5720001,-242.0,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
8884,81307,5720001,-11283.93,,,,,,,ORANGE ESPAGNE. S.A.U.,,,,,,,
8884,81306,4100001,11283.93,,,,,,,ORANGE ESPAGNE. S.A.U.,,,,,,,
8884,81309,5720001,11525.93,,,,,,,TRASPASO CTR,,,,,,,
8884,81304,4100001,242.0,,,,,,,TELEFONICA MOVILES ESPAÑA. S.A,,,,,,,
8888,81320,4000001,-225.0,,,,,,,B&B HOTEL CANTANHEDE COIMBRA,,,,,,,
8888,81319,6291042,225.0,,,,,,,B&B HOTEL CANTANHEDE COIMBRA,,,,,,,
8889,81323,4000001,-192.01,,,,,,,B&B HOTEL GRANADA ESTACION,,,,,,,
8889,81321,6291032,174.55,,,,,,,B&B HOTEL GRANADA ESTACION,,,,,,,
8889,81322,4720001,17.46,,,,,,,B&B HOTEL GRANADA ESTACION,,,,,,,
8897,81422,6231001,2300.0,,,,,,,LAGOS ESTUDIO JURIDICO Y FISCAL. S.L.,,,,,,,
8897,81423,4720001,483.0,,,,,,,LAGOS ESTUDIO JURIDICO Y FISCAL. S.L.,,,,,,,
8897,81424,4100001,-2783.0,,,,,,,LAGOS ESTUDIO JURIDICO Y FISCAL. S.L.,,,,,,,
8898,81426,5720001,-112.27,,,,,,,DOSJUMAR. S.L.,,,,,,,
8898,81425,4100001,112.27,,,,,,,DOSJUMAR. S.L.,,,,,,,
8899,81427,5720001,25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8899,81428,5523001,-25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8900,81430,5523001,-25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8900,81431,5720001,85000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8900,81429,5720001,25000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8900,81432,5523001,-85000.0,,,,,,,TRANSFERENCIA LOZANO-REDUR,,,,,,,
8901,81438,5523002,-25000.0,,,,,,,TRANSFERENCIA LOGISTICA-REDUR,,,,,,,
8901,81437,5720001,25000.0,,,,,,,TRANSFERENCIA LOGISTICA-REDUR,,,,,,,
8901,81436,5720001,-1327.92,,,,,,,LIQUIDACION Y FINIQUITO,,,,,,,
8901,81435,4650001,1327.92,,,,,,,LIQUIDACION Y FINIQUITO,,,,,,,
8901,81439,4751005,4462.27,,,,,,,MOD 123 (12-2023),,,,,,,
8901,81441,4751001,83105.49,,,,,,,MOD 111 (12-2023),,,,,,,
8901,81433,4650001,130.94,,,,,,,AYUDA BECARIO,,,,,,,
8901,81442,5720001,-83105.49,,,,,,,MOD 111 (12-2023),,,,,,,
8901,81434,5720001,-130.94,,,,,,,AYUDA BECARIO,,,,,,,
8901,81440,5720001,-4462.27,,,,,,,MOD 123 (12-2023),,,,,,,
8902,81444,5523001,145.2,,,,,,,TTES JOSE CID Y CAMPOS. S.L.,,,,,,,
8902,81445,5523001,145.2,,,,,,,TTES JOSE CID Y CAMPOS. S.L.,,,,,,,
8902,81443,4310001,-290.4,,,,,,,TTES JOSE CID Y CAMPOS. S.L.,,,,,,,
8903,81453,5720001,-72.6,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81463,5200039,20911.05,,,,,,,PRESTAMO CAIXABANK 319790336-73,,,,,,,
8903,81448,4100001,139.15,,,,,,,ENDESA X SERVICIOS. SL,,,,,,,
8903,81449,5720001,-139.15,,,,,,,ENDESA X SERVICIOS. SL,,,,,,,
8903,81461,5523001,-30832.85,,,,,,,TRASPASO CTR,,,,,,,
8903,81465,5720001,-21432.86,,,,,,,PRESTAMO CAIXABANK 319790336-73,,,,,,,
8903,81460,5720001,-14506.76,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81450,4000001,2093.3,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
8903,81462,5720001,30832.85,,,,,,,TRASPASO CTR,,,,,,,
8903,81455,5720001,-942.82,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81454,5720001,-468.27,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81459,5720001,-5746.06,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81458,5720001,-2940.78,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81456,5720001,-2031.13,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81457,5720001,-2031.13,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81451,5720001,-2093.3,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
8903,81447,5720001,-119.91,,,,,,,SEGURCAIXA ADESLAS,,,,,,,
8903,81464,6623001,521.81,,,,,,,INTERESES PRESTAMO CAIXABANK 319790336-73,,,,,,,
8903,81452,4100001,28739.55,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
8903,81446,4100001,119.91,,,,,,,SEGURCAIXA ADESLAS,,,,,,,
8904,81469,5720001,4516.99,,,,,,,TRASPASO CTR,,,,,,,
8904,81468,5523001,-4516.99,,,,,,,TRASPASO CTR,,,,,,,
8904,81467,5720001,-4516.99,,,,,,,Consorcio de la Zona Franca de Cádiz,,,,,,,
8904,81466,4100001,4516.99,,,,,,,Consorcio de la Zona Franca de Cádiz,,,,,,,
8905,81470,4100001,501.94,,,,,,,ENDESA ENERGIA. S.A.U.,,,,,,,
8905,81471,5720001,-501.94,,,,,,,ENDESA ENERGIA. S.A.U.,,,,,,,
8905,81472,5523001,-501.94,,,,,,,TRASPASO CTR,,,,,,,
8905,81473,5720001,501.94,,,,,,,TRASPASO CTR,,,,,,,
8907,81560,6214006,345.95,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81557,6214006,469.67,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81542,6214006,314.74,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81568,6214006,218.03,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81561,6214006,366.26,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81559,6214006,266.14,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81547,6214006,238.02,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81558,6214006,241.56,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81522,4109001,-18828.95,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81538,6214006,897.96,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81539,6214006,559.8,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81540,6214006,318.08,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81524,6214006,392.6,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81537,6214006,379.11,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81536,6214006,1098.35,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81523,6214006,252.98,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81567,6214006,317.95,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81545,6214006,319.92,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81544,6214006,256.56,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81546,6214006,297.09,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81564,6214006,416.15,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81569,6214006,289.73,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81541,6214006,414.82,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81548,6214006,355.62,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81531,6214006,428.44,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81527,6214006,253.28,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81532,6214006,382.81,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81529,6214006,355.62,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81530,6214006,369.26,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81555,6214006,446.29,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81554,6214006,319.65,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81553,6214006,389.43,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81525,6214006,365.37,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81552,6214006,389.73,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81556,6214006,452.08,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81526,6214006,389.43,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81528,6214006,267.63,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81535,6214006,1463.23,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81534,6214006,319.65,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81533,6214006,483.23,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81549,6214006,343.62,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81550,6214006,342.71,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81551,6214006,391.13,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81563,6214006,278.31,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81562,6214006,289.73,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81543,6214006,389.43,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81565,6214006,349.09,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8907,81566,6214006,342.71,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
8913,81689,4040001,6647.13,,,,,,,GENERAL STAFF. S.L.,,,,,,,
8913,81690,5720001,-6647.13,,,,,,,GENERAL STAFF. S.L.,,,,,,,
8914,81735,4100001,82.22,,,,,,,SOLUTION DATA TECHNOLOGY S.L.,,,,,,,
8914,81731,4100001,5858.34,,,,,,,CYCLE LOGISTICA INDUSTRIAL. SL,,,,,,,
8914,81729,4100001,2619.29,,,,,,,OPTIMA BUILDING SERVICE. SL,,,,,,,
8914,81719,4100001,6483.95,,,,,,,MADEGAN S.A.,,,,,,,
8914,81717,4100001,72.6,,,,,,,DIALOGA SA,,,,,,,
8914,81730,4010002,-2619.29,,,,,,,OPTIMA BUILDING SERVICE. SL,,,,,,,
8914,81702,4720001,938.4,,,,,,,AJ SEGURIDAD INTEGRAL ACTIVA SL,,,4720002.0,,,,
8914,81747,4100001,4693.51,,,,,,,AJ CONTROL SERVICIOS 2009. SL,,,,,,,
8914,81745,4720002,-814.58,,,,,,,AJ CONTROL SERVICIOS 2009. SL,,,4720001.0,,,,
8914,81739,4100001,670.81,,,,,,,GRUPMICROS SMART SOLUTIONS SL,,,,,,,
8914,81743,4100001,4693.51,,,,,,,AJ CONTROL SERVICIOS 2009. SL,,,,,,,
8914,81698,4720001,567.02,,,,,,,AJ SEGURIDAD INTEGRAL ACTIVA SL,,,4720002.0,,,,
8914,81703,4100001,5406.97,,,,,,,AJ SEGURIDAD INTEGRAL ACTIVA SL,,,,,,,
8914,81742,4720001,814.58,,,,,,,AJ CONTROL SERVICIOS 2009. SL,,,4720002.0,,,,
8914,81746,4720001,814.58,,,,,,,AJ CONTROL SERVICIOS 2009. SL,,,4720002.0,,,,
8914,81699,4100001,3267.11,,,,,,,AJ SEGURIDAD INTEGRAL ACTIVA SL,,,,,,,
