journal_entry_id,gl_account_number,debit_credit_indicator
7162000375,411400,S
7162000376,445710,H
7162000376,707250,H
7162000376,411100,S
7162000377,487010,H
7162000377,706100,H
7162000377,445710,H
7162000377,707250,H
7162000377,707250,H
7162000377,707250,H
7162000377,706100,H
7162000377,707250,H
7162000377,411100,S
7162000377,706100,H
7162000378,706511,H
7162000378,706511,H
7162000378,706511,H
7162000378,411100,S
7162000378,706511,H
7162000378,706510,S
7162000378,445710,H
7162000378,706510,H
7162000378,706511,H
7162000379,411100,S
7162000379,445710,H
7162000379,706510,S
7162000379,706510,H
7162000379,706511,H
7162000379,706511,H
7162000379,706511,H
7162000379,706511,H
7162000379,706511,H
7162000379,706511,H
7162000380,445710,H
7162000380,706511,H
7162000380,706511,H
7162000380,411100,S
7162000381,706511,H
7162000381,411100,S
7162000381,445710,H
7162000382,411100,S
7162000382,445710,H
7162000382,706511,H
7162000383,706511,H
7162000383,445710,H
7162000383,411100,S
7162000384,445710,H
7162000384,411100,S
7162000384,707411,H
7162000385,411100,S
7162000385,445710,H
7162000385,706513,H
7162000385,445710,H
7162000385,706513,H
7162000385,706513,H
7162000385,706513,H
7162000385,706513,H
7162000386,706510,S
7162000386,445710,H
7162000386,706510,H
7162000386,411100,S
7162000386,706511,H
7162000386,706511,H
7162000387,411100,S
7162000387,706510,S
7162000387,706510,H
7162000388,411450,S
7162000388,706191,H
7162000389,706191,H
7162000389,411450,S
7162000390,411450,S
7162000390,706180,H
7162000391,411450,S
7162000391,706180,H
7162000392,411450,S
7162000392,706180,H
7162000393,706180,H
7162000393,411450,S
7162000394,411450,S
7162000394,706180,H
7162000395,706510,S
7162000395,706511,H
7162000395,445710,H
7162000395,411100,S
7162000395,706511,H
7162000395,706511,H
7162000395,706511,H
7162000395,706510,H
7162000396,411400,S
7162000396,706110,H
7162000397,706110,H
7162000397,411100,S
7162000398,445710,H
7162000398,706100,H
7162000398,411100,S
7162000399,706510,H
7162000399,706511,H
7162000399,706511,H
7162000399,706510,S
7162000399,411100,S
7162000399,706511,H
7162000399,445710,H
7162000400,411450,S
7162000400,706191,H
7162000401,706191,H
7162000401,411450,S
7162000402,411450,S
7162000402,706180,H
7162000403,411450,S
7162000403,706191,H
7162000404,411450,S
7162000404,706191,H
7162000405,411450,S
7162000405,706180,H
7162000406,706180,H
7162000406,411450,S
7162000407,706180,H
7162000407,411450,S
7162000408,411450,S
7162000408,706180,H
7162000409,706191,H
7162000409,411450,S
7162000410,411450,S
7162000410,706191,H
7162000411,411450,S
7162000411,706191,H
7162000412,706191,H
7162000412,411450,S
7162000413,706191,H
7162000413,411450,S
7162000414,411100,S
7162000414,445710,H
7162000414,706510,H
7162000414,706511,H
7162000414,706510,S
7162000414,706511,H
7162000414,706511,H
7162000414,706511,H
7162000415,706511,H
7162000415,706511,H
7162000415,411100,S
7162000415,445710,H
7162000416,707411,H
7162000416,445710,H
7162000416,411100,S
7162000417,706513,H
7162000417,706513,H
7162000417,445710,H
7162000417,445710,H
7162000417,706513,H
7162000417,411100,S
7162000417,706513,H
7162000418,411100,S
7162000418,706511,H
7162000418,445710,H
7162000419,411100,S
7162000419,706511,H
7162000419,445710,H
7162000420,706511,H
7162000420,411100,S
7162000420,445710,H
7162000421,706511,H
7162000421,445710,H
7162000421,411100,S
7162000422,411100,S
7162000422,707100,H
7162000422,445710,H
7162000423,707100,H
7162000423,445710,H
7162000423,411100,S
7162000424,445710,H
7162000424,411100,S
7162000424,706511,H
7162000425,411100,S
7162000425,706110,H
7162000426,706511,H
7162000426,706511,H
7162000426,706511,H
7162000426,411100,S
7162000426,706510,S
7162000426,445710,H
7162000426,706510,H
7162000427,445710,H
7162000427,411100,S
7162000427,706511,H
7162000428,706510,S
7162000428,706511,H
7162000428,411100,S
7162000428,445710,H
7162000428,706511,H
7162000428,706510,H
7162000428,706511,H
7162000429,707100,H
7162000429,445710,H
7162000429,411100,S
7162000430,707100,H
7162000430,445710,H
7162000430,411100,S
7162000431,706511,H
7162000431,706510,S
7162000431,706511,H
7162000431,706511,H
7162000431,411100,S
7162000431,445710,H
7162000431,706510,H
7162000432,411100,S
7162000432,445710,H
7162000432,706511,H
7162000433,411100,S
7162000433,445710,H
7162000433,707100,H
7162000434,411100,S
7162000434,707100,H
7162000434,445710,H
7162000435,445710,H
7162000435,707100,H
7162000435,411100,S
7162000436,411100,S
7162000436,445710,H
7162000436,707100,H
7162000437,445710,H
7162000437,707100,H
7162000437,411100,S
7162000438,445710,H
7162000438,707100,H
7162000438,411100,S
7162000439,411100,S
7162000439,707100,H
7162000439,445710,H
7162000440,445710,H
7162000440,411100,S
7162000440,707100,H
7162000441,445710,H
7162000441,707100,H
7162000441,411100,S
7162000442,445710,H
7162000442,707100,H
7162000442,411100,S
7162000443,411100,S
7162000443,445710,H
7162000443,707100,H
7162000444,707100,H
7162000444,445710,H
7162000444,411100,S
7162000445,707100,H
7162000445,445710,H
7162000445,411100,S
7162000446,411100,S
7162000446,445710,H
7162000446,707100,H
7162000447,706510,H
7162000447,706511,H
7162000447,706511,H
7162000447,706511,H
7162000447,445710,H
7162000447,706510,S
7162000447,411100,S
7162000448,706511,H
7162000448,411100,S
7162000448,445710,H
7162000449,445710,H
7162000449,411100,S
7162000449,707411,H
7162000450,706513,H
7162000450,706513,H
7162000450,706513,H
7162000450,706513,H
7162000450,445710,H
7162000450,411100,S
7162000450,445710,H
7162000451,445710,H
7162000451,411100,S
7162000451,706511,H
7162000452,706511,H
7162000452,411100,S
7162000452,445710,H
7162000453,445710,H
7162000453,411100,S
7162000453,706511,H
7162000454,411100,S
7162000454,445710,H
7162000454,706511,H
7162000455,445710,H
7162000455,706510,H
7162000455,706511,H
7162000455,411100,S
7162000455,706511,H
7162000455,706510,S
7162000455,706511,H
7162000456,706511,H
7162000456,445710,H
7162000456,411100,S
7162000457,445710,H
7162000457,706511,H
7162000457,706511,H
7162000457,706510,S
7162000457,706510,H
7162000457,706511,H
7162000457,411100,S
7162000457,445710,H
7162000458,411450,S
7162000458,706180,H
7162000459,706180,H
7162000459,411450,S
7162000460,411450,S
7162000460,706180,H
7162000461,706180,H
7162000461,411450,S
7162000462,411450,S
7162000462,706180,H
7162000463,706180,H
7162000463,411450,S
7162000464,706180,H
7162000464,411450,S
7162000465,411450,S
7162000465,706180,H
7162000466,706191,H
7162000466,411450,S
7162000467,706191,H
7162000467,411450,S
7162000468,411450,S
7162000468,706191,H
7162000469,706180,H
7162000469,411450,S
7162000470,411450,S
7162000470,706180,H
7162000471,706180,H
7162000471,411450,S
7162000472,706180,H
7162000472,411450,S
7162000473,706191,H
7162000473,411450,S
7162000474,706191,H
7162000474,411450,S
7162000475,706180,H
7162000475,411450,S
7162000476,706511,H
7162000476,445710,H
7162000476,411100,S
7162000478,411100,S
7162000478,706110,H
7162000478,445710,H
7162000480,707100,H
7162000480,411100,S
7162000480,445710,H
7162000481,707100,H
7162000481,445710,H
7162000481,411100,S
7162000482,445710,H
7162000482,411100,S
7162000482,707100,H
7162000483,707100,H
7162000483,445710,H
7162000483,411100,S
7162000484,707100,H
7162000484,445710,H
7162000484,411100,S
7162000485,706110,H
7162000485,411400,S
7162000486,706110,H
7162000486,411400,S
7162000487,706110,H
7162000487,411100,S
7162000488,707100,H
7162000488,707250,H
7162000488,707100,H
7162000488,707100,H
7162000488,707250,H
7162000488,445710,H
7162000488,707250,H
7162000488,707250,H
7162000488,707250,H
7162000488,707250,H
7162000488,411100,S
7162000489,706511,H
7162000489,445710,H
7162000489,706510,S
7162000489,706510,H
7162000489,411100,S
7162000489,706511,H
7162000490,707250,H
7162000490,445710,H
7162000490,707250,H
7162000490,411100,S
7162000490,707250,H
7162000490,707250,H
7162000490,707100,H
7162000490,707250,H
7162000490,707250,H
7162000490,707100,H
7162000490,707100,H
7162000491,445710,H
7162000491,411100,S
7162000491,706110,H
7162000492,706180,H
7162000492,411450,S
7162000493,411450,S
7162000493,706180,H
7162000494,411450,S
7162000494,706191,H
7162000495,411450,S
7162000495,706180,H
7162000496,706180,H
7162000496,411450,S
7162000497,411450,S
7162000497,706191,H
7162000498,411450,S
7162000498,706180,H
7162000499,706180,H
7162000499,411450,S
7162000500,706180,H
7162000500,411450,S
7162000501,411450,S
7162000501,706180,H
7162000502,411450,S
7162000502,706180,H
7162000503,706180,H
7162000503,411450,S
7162000504,411450,S
7162000504,706180,H
7162000505,706511,H
7162000505,706511,H
7162000505,706510,S
7162000505,706510,H
7162000505,706511,H
7162000505,706511,H
7162000505,411100,S
7162000505,445710,H
7162000505,706511,H
7162000506,411100,S
7162000506,445710,H
7162000506,706511,H
7162000506,706511,H
7162000507,707411,H
7162000507,445710,H
7162000507,411100,S
7162000508,411100,S
7162000508,445710,H
7162000508,706511,H
7162000509,706511,H
7162000509,445710,H
7162000509,411100,S
7162000510,411100,S
7162000510,445710,H
7162000510,445710,H
7162000510,706513,H
7162000510,706513,H
7162000510,706513,H
7162000510,706513,H
7162000511,445710,H
7162000511,706511,H
7162000511,411100,S
7162000512,706511,H
7162000512,445710,H
7162000512,706510,S
7162000512,411100,S
7162000512,706510,H
7162000512,706511,H
7162000513,706511,H
7162000513,706510,H
7162000513,411100,S
7162000513,706510,S
7162000513,706511,H
7162000513,706511,H
7162000513,445710,H
7162000513,706511,H
7162000514,411100,S
7162000514,706511,H
7162000514,445710,H
7162000515,445710,H
7162000515,411100,S
7162000515,707100,H
7162000516,706110,H
7162000516,445710,H
7162000516,411100,S
7162000517,411100,S
7162000517,445710,H
7162000517,707100,H
7162000518,445710,H
7162000518,706110,H
7162000518,411100,S
7162000519,411400,S
7162000519,445710,H
7162000519,706110,H
7162000520,707100,H
7162000520,445710,H
7162000520,411100,S
7162000521,707250,H
7162000521,411100,S
7162000521,707100,H
7162000521,707250,H
7162000521,706100,H
7162000521,706100,H
7162000521,487010,H
7162000521,707250,H
7162000521,707250,H
7162000521,445710,H
7162000522,707250,H
7162000522,411400,S
7162000523,707250,H
7162000523,707100,H
7162000523,707100,H
7162000523,707250,H
7162000523,707250,H
7162000523,707250,H
7162000523,445710,H
7162000523,411100,S
7162000524,411100,S
7162000524,445710,H
7162000524,706511,H
7162000525,706511,H
7162000525,445710,H
7162000525,706511,H
7162000525,411100,S
7162000526,706511,H
7162000526,445710,H
7162000526,411100,S
7162000527,445710,H
7162000527,411100,S
7162000527,707411,H
7162000528,706513,H
7162000528,411100,S
7162000528,445710,H
7162000528,445710,H
7162000528,706513,H
7162000528,706513,H
7162000528,706513,H
7162000529,445710,H
7162000529,411100,S
7162000529,706110,H
7162000531,706110,H
7162000531,411100,S
7162000531,445710,H
7162000532,411100,S
7162000532,445710,H
7162000532,706110,H
7162000533,411450,S
7162000533,706180,H
7162000534,411450,S
7162000534,706180,H
7162000535,411450,S
7162000535,706180,H
7162000536,706180,H
7162000536,411450,S
7162000537,411450,S
7162000537,706180,H
7162000538,706180,H
7162000538,411450,S
7162000539,411450,S
7162000539,706180,H
7162000540,706180,H
7162000540,411450,S
7162000541,706191,H
7162000541,411450,S
7162000542,411100,S
7162000542,445710,H
7162000542,707100,H
7162000543,707100,H
7162000543,445710,H
7162000543,411100,S
7162000544,411400,S
7162000544,706110,H
7162000545,445710,H
7162000545,706511,H
7162000545,411100,S
7162000546,707411,H
7162000546,445710,H
7162000546,411100,S
7162000547,445710,H
7162000547,706511,H
7162000547,411100,S
7162000548,706513,H
7162000548,706513,H
7162000548,706513,H
7162000548,411100,S
7162000548,445710,H
7162000548,445710,H
7162000548,706513,H
7162000549,445710,H
7162000549,706110,H
7162000549,411100,S
7162000550,445710,H
7162000550,706110,H
7162000550,411100,S
7162000551,445710,H
7162000551,707100,H
7162000551,411100,S
7162000552,445710,H
7162000552,707100,H
7162000552,411100,S
7162000553,411450,S
7162000553,706180,H
7162000554,411450,S
7162000554,706180,H
7162000555,706180,H
7162000555,411450,S
7162000556,411450,S
7162000556,706180,H
7162000557,411450,S
7162000557,706180,H
7162000558,411450,S
7162000558,706180,H
7162000559,411450,S
7162000559,706180,H
7162000560,706180,H
7162000560,411450,S
7162000561,706191,H
7162000561,411450,S
7162000562,706511,H
7162000562,445710,H
7162000562,411100,S
7162000563,411100,S
7162000563,445710,H
7162000563,707411,H
7162000564,706513,H
7162000564,411100,S
7162000564,445710,H
7162000564,706513,H
7162000564,706513,H
7162000564,445710,H
7162000564,706513,H
7162000565,706511,H
7162000565,411100,S
7162000565,445710,H
7162000566,707100,H
7162000566,445710,H
7162000566,411100,S
7162000567,706110,H
7162000567,445710,H
7162000567,411100,S
7162000568,411100,S
7162000568,706110,H
7162000568,445710,H
7162000569,411450,S
7162000569,706180,H
7162000570,411450,S
7162000570,706180,H
7162000571,411450,S
7162000571,706180,H
7162000572,706180,H
7162000572,411450,S
7162000573,706191,H
7162000573,411450,S
7162000574,706191,H
7162000574,411450,S
7162000575,706180,H
7162000575,411450,S
7162000576,411450,S
7162000576,706191,H
7162000577,411450,S
7162000577,706180,H
7162000578,706180,H
7162000578,411450,S
7162000579,411450,S
7162000579,706180,H
7162000580,706180,H
7162000580,411450,S
7162000581,706191,H
7162000581,411450,S
7162000582,706180,H
7162000582,411450,S
7162000583,487010,H
7162000583,706110,H
7162000583,445710,H
7162000583,707250,H
7162000583,707250,H
7162000583,707250,H
7162000583,411100,S
7162000583,707100,H
7162000583,707100,H
7162000583,707250,H
7162000588,445710,H
7162000588,445710,H
7162000588,706513,H
7162000588,706513,H
7162000588,706513,H
7162000588,706513,H
7162000588,411100,S
7162000589,445710,H
7162000589,706513,H
7162000589,706513,H
7162000589,706513,H
7162000589,706513,H
7162000589,411100,S
7162000589,445710,H
7162000590,707411,H
7162000590,411100,S
7162000590,445710,H
7162000591,411100,S
7162000591,445710,H
7162000591,706511,H
7162000592,706511,H
7162000592,445710,H
7162000592,411100,S
7162000593,445710,H
7162000593,411100,S
7162000593,707100,H
7162000594,411100,S
7162000594,707100,H
7162000594,445710,H
7162000595,445710,H
7162000595,411100,S
7162000595,706110,H
7162000596,706110,H
7162000596,411100,S
7162000596,445710,H
7162000597,445710,H
7162000597,707100,H
7162000597,411100,S
7162000598,445710,H
7162000598,707100,H
7162000598,411100,S
7162000599,411100,S
7162000599,445710,H
7162000599,707250,H
7162000601,411450,S
7162000601,706180,H
7162000602,706180,H
7162000602,411450,S
7162000603,411450,S
7162000603,706180,H
7162000604,706180,H
7162000604,411450,S
7162000605,411450,S
7162000605,706180,H
7162000606,411450,S
7162000606,706180,H
7162000607,411450,S
7162000607,706191,H
7162000608,411450,S
7162000608,706180,H
7162000609,706180,H
7162000609,411450,S
7162000610,411450,S
7162000610,706180,H
7162000611,706180,H
7162000611,411450,S
7162000612,411450,S
7162000612,706180,H
7162000613,706180,H
7162000613,411450,S
7162000614,411450,S
7162000614,706180,H
7162000615,706180,H
7162000615,411450,S
7162000616,411450,S
7162000616,706180,H
7162000617,706180,H
7162000617,411450,S
7162000618,411450,S
7162000618,706180,H
7162000619,411450,S
7162000619,706191,H
7162000620,445710,H
7162000620,706511,H
7162000620,411100,S
7162000621,411100,S
7162000621,707411,H
7162000621,445710,H
7162000622,706511,H
7162000622,445710,H
7162000622,411100,S
7162000623,445710,H
7162000623,706513,H
7162000623,706513,H
7162000623,706513,H
7162000623,706513,H
7162000623,411100,S
7162000623,445710,H
7162000624,707100,H
7162000624,445710,H
7162000624,411100,S
7162000625,411100,S
7162000625,445710,H
7162000625,707100,H
7162000626,707100,H
7162000626,445710,H
7162000626,411100,S
7162000627,707100,S
7162000627,411100,H
7162000627,445710,S
7162000629,706511,H
7162000629,411100,S
7162000629,445710,H
7162000630,411100,S
7162000630,445710,H
7162000630,707411,H
7162000631,411100,S
7162000631,445710,H
7162000631,706513,H
7162000631,706513,H
7162000631,706513,H
7162000631,706513,H
7162000631,445710,H
7162000632,706511,H
7162000632,445710,H
7162000632,411100,S
7162000633,411100,H
7162000633,707100,S
7162000633,445710,S
7162000635,445710,H
7162000635,706110,H
7162000635,411100,S
7162000636,411100,S
7162000636,706110,H
7162000636,445710,H
7162000637,445710,H
7162000637,706110,H
7162000637,411100,S
7162000638,445710,H
7162000638,706110,H
7162000638,411100,S
7162000640,445710,H
7162000640,707100,H
7162000640,411100,S
7162000643,706180,H
7162000643,411450,S
7162000644,411450,S
7162000644,706180,H
7162000645,706180,H
7162000645,411450,S
7162000646,411450,S
7162000646,706180,H
7162000647,706180,H
7162000647,411450,S
7162000648,411450,S
7162000648,706180,H
7162000649,706191,H
7162000649,411450,S
7162000650,411450,S
7162000650,706191,H
7162000651,706180,H
7162000651,411450,S
7162000652,411450,S
7162000652,706180,H
7162000653,411450,S
7162000653,706180,H
7162000654,706180,H
7162000654,411450,S
7162000655,411450,S
7162000655,706180,H
7162000656,706180,H
7162000656,411450,S
7162000657,411450,S
7162000657,706180,H
7162000658,706180,H
7162000658,411450,S
7162000659,411450,S
7162000659,706180,H
7162000660,411450,S
7162000660,706180,H
7162000661,411450,S
7162000661,706180,H
7162000662,411450,S
7162000662,706191,H
7162000663,411450,S
7162000663,706180,H
7162000664,706180,H
7162000664,411450,S
7162000665,411450,S
7162000665,706180,H
7162000670,411100,H
7162000670,707100,S
8062000158,706100,H
8062000158,445710,H
8062000158,411100,S
8062000159,411100,H
8062000159,445710,S
8062000159,706100,S
8062000160,706100,S
8062000160,445710,S
8062000160,411100,H
8062000161,411100,H
8062000161,445710,S
8062000161,707100,S
8062000162,411100,H
8062000162,445710,S
8062000162,706100,S
8062000164,411100,H
8062000164,706110,S
8062000165,706110,S
8062000165,411100,H
8062000167,411100,H
8062000167,706110,S
8062000168,706110,S
8062000168,445710,S
8062000168,411100,H
8062000169,707100,S
8062000169,445710,S
8062000169,411100,H
8062000170,411100,H
8062000170,707100,S
8062000170,445710,S
8062000171,707100,S
8062000171,445710,S
8062000171,411100,H
8062000173,445710,S
8062000173,411100,H
8062000173,706513,S
8062000173,706513,S
8062000173,445710,S
8062000173,706513,S
8062000173,706513,S
8062000178,445710,S
8062000178,411100,H
8062000178,707100,S
8062000179,445710,S
8062000179,707100,S
8062000179,411100,H
8062000180,707100,S
8062000180,411100,H
8062000180,445710,S
8062000181,445710,S
8062000181,411100,H
8062000181,707100,S
8062000182,707100,S
8062000182,411100,H
8062000182,445710,S
8062000183,445710,S
8062000183,411100,H
8062000183,706100,S
8062000184,707100,S
8062000184,445710,S
8062000184,411100,H
8062000185,445710,H
8062000185,707100,H
8062000185,411100,S
8062000187,445710,H
8062000187,707100,H
8062000187,411100,S
8062000194,411100,S
8062000194,707100,H
8062000195,706100,S
8062000195,411100,H
8800000194,706180,S
8800000194,418150,H
8800000195,418150,H
8800000195,706180,S
8800000196,418150,H
8800000196,706180,S
8800000197,418150,H
8800000197,706180,S
8800000198,706180,S
8800000198,418150,H
8800000199,418150,H
8800000199,706180,S
8800000200,706180,S
8800000200,418150,H
8800000201,418150,H
8800000201,706180,S
8800000202,418150,H
8800000202,706180,S
8800000203,706180,S
8800000203,418150,H
8800000204,418150,H
8800000204,706180,S
8800000205,418150,H
8800000205,706180,S
8800000206,706180,S
8800000206,418150,H
8800000207,706180,S
8800000207,418150,H
8800000208,706180,S
8800000208,418150,H
8800000209,706180,S
8800000209,418150,H
8800000210,706180,H
8800000210,418150,S
8800000211,418150,S
8800000211,706180,H
8800000212,706180,H
8800000212,418150,S
8800000213,706180,H
8800000213,418150,S
8800000214,418150,S
8800000214,706180,H
8800000215,418150,S
8800000215,706180,H
8800000216,706180,H
8800000216,418150,S
8800000217,706180,H
8800000217,418150,S
8800000218,706180,H
8800000218,418150,S
8800000219,418150,S
8800000219,706180,H
8800000220,706180,H
8800000220,418150,S
8800000221,706180,H
8800000221,418150,S
8800000222,706180,H
8800000222,418150,S
8800000223,418150,S
8800000223,706180,H
8800000224,418150,S
8800000224,706180,H
8800000225,706180,H
8800000225,418150,S
8800000226,706180,H
8800000226,418150,S
8800000227,418150,S
8800000227,706180,H
8800000228,418150,S
8800000228,706180,H
8800000229,706180,S
8800000229,418150,H
8800000230,418150,H
8800000230,706180,S
8800000231,418150,H
8800000231,706180,S
8800000232,706180,S
8800000232,418150,H
8800000233,706180,S
8800000233,418150,H
8800000234,706180,S
8800000234,418150,H
8800000235,418150,H
8800000235,706180,S
8800000236,706180,S
8800000236,418150,H
8800000237,706180,S
8800000237,418150,H
8800000238,706180,S
8800000238,418150,H
8800000239,418150,H
8800000239,706180,S
8800000240,706180,S
8800000240,418150,H
8800000241,418150,H
8800000241,706180,S
8800000242,706180,S
8800000242,418150,H
8800000243,418150,H
8800000243,706180,S
8800000244,706180,S
8800000244,418150,H
8800000245,418150,H
8800000245,706180,S
8800000246,706180,S
8800000246,418150,H
8800000247,418150,H
8800000247,706180,S
8800000248,706180,H
8800000248,418150,S
8800000249,418150,S
8800000249,706180,H
8800000250,418150,S
8800000250,706180,H
8800000251,706180,H
8800000251,418150,S
8800000252,418150,S
8800000252,706180,H
8800000253,418150,S
8800000253,706180,H
8800000254,418150,S
8800000254,706180,H
8800000255,706180,H
8800000255,418150,S
8800000256,418150,S
8800000256,706180,H
8800000257,706180,H
8800000257,418150,S
8800000258,418150,S
8800000258,706180,H
8800000259,706180,H
8800000259,418150,S
8800000260,418150,S
8800000260,706191,H
8800000261,418150,S
8800000261,706191,H
8800000262,418150,S
8800000262,706180,H
8800000263,706180,H
8800000263,418150,S
8800000264,706180,H
8800000264,418150,S
8800000265,418150,S
8800000265,706180,H
8800000266,706180,H
8800000266,418150,S
8800000267,418150,S
8800000267,706180,H
8800000268,706180,H
8800000268,418150,S
8800000269,418150,S
8800000269,706180,H
8800000270,706180,H
8800000270,418150,S
8800000271,706180,H
8800000271,418150,S
8800000272,418150,S
8800000272,706180,H
8800000273,706180,H
8800000273,418150,S
8800000274,418150,S
8800000274,706180,H
8800000275,706180,H
8800000275,418150,S
8800000276,418150,S
8800000276,706180,H
8800000277,706180,S
8800000277,418150,H
8800000278,418150,H
8800000278,706191,S
8800000279,418150,S
8800000279,706180,H
8800000280,418150,S
8800000280,706191,H
8800000281,706180,S
8800000281,418150,H
8800000282,418150,H
8800000282,706180,S
8800000283,706180,S
8800000283,418150,H
8800000284,418150,H
8800000284,706180,S
8800000285,706180,S
8800000285,418150,H
8800000286,418150,H
8800000286,706180,S
8800000287,706180,S
8800000287,418150,H
8800000288,418150,H
8800000288,706180,S
8800000289,706180,S
8800000289,418150,H
8800000290,418150,H
8800000290,706180,S
8800000291,706180,S
8800000291,418150,H
8800000292,418150,H
8800000292,706191,S
8800000293,706180,S
8800000293,418150,H
8800000294,418150,H
8800000294,706180,S
8800000295,706180,S
8800000295,418150,H
8800000296,418150,H
8800000296,706180,S
8800000297,418150,H
8800000297,706180,S
8800000298,706180,S
8800000298,418150,H
8800000299,418150,H
8800000299,706180,S
8800000300,706180,S
8800000300,418150,H
8800000301,418150,H
8800000301,706180,S
8800000302,706180,S
8800000302,418150,H
8800000303,418150,H
8800000303,706180,S
8800000304,706180,S
8800000304,418150,H
8800000305,418150,H
8800000305,706180,S
8800000306,706180,S
8800000306,418150,H
8800000307,418150,H
8800000307,706180,S
8800000308,706180,S
8800000308,418150,H
8800000309,418150,H
8800000309,706191,S
8800000310,706180,H
8800000310,418150,S
8800000311,418150,S
8800000311,706180,H
8800000312,418150,S
8800000312,706180,H
8800000313,418150,S
8800000313,706180,H
8800000314,706180,H
8800000314,418150,S
8800000315,418150,S
8800000315,706180,H
8800000316,706180,H
8800000316,418150,S
8800000317,418150,S
8800000317,706180,H
8800000318,706180,H
8800000318,418150,S
8800000319,418150,S
8800000319,706180,H
8800000320,706180,H
8800000320,418150,S
8800000321,418150,S
8800000321,706180,H
8800000322,706180,H
8800000322,418150,S
8800000323,418150,S
8800000323,706180,H
8800000324,706180,H
8800000324,418150,S
8800000325,418150,S
8800000325,706180,H
8800000326,706180,H
8800000326,418150,S
8800000327,418150,S
8800000327,706180,H
8800000328,706180,H
8800000328,418150,S
8800000329,418150,S
8800000329,706180,H
8800000330,706180,H
8800000330,418150,S
8800000331,418150,S
8800000331,706180,H
8800000332,706180,H
8800000332,418150,S
8800000333,418150,S
8800000333,706180,H
8800000334,706180,S
8800000334,418150,H
8800000335,418150,H
8800000335,706180,S
8800000336,706180,S
8800000336,418150,H
8800000337,418150,H
8800000337,706180,S
8800000338,706180,S
8800000338,418150,H
8800000339,418150,H
8800000339,706180,S
8800000340,706180,S
8800000340,418150,H
8800000341,418150,H
8800000341,706180,S
8800000342,706180,S
8800000342,418150,H
8800000343,418150,H
8800000343,706180,S
8800000344,418150,H
8800000344,706180,S
8800000345,706180,S
8800000345,418150,H
8800000346,418150,H
8800000346,706180,S
8800000347,706180,S
8800000347,418150,H
8800000348,418150,H
8800000348,706180,S
8800000349,706180,S
8800000349,418150,H
8800000350,418150,H
8800000350,706180,S
8800000351,706180,S
8800000351,418150,H
8800000352,418150,H
8800000352,706180,S
8800000353,706180,S
8800000353,418150,H
8800000354,418150,H
8800000354,706180,S
8800000355,706180,S
8800000355,418150,H
8800000356,418150,H
8800000356,706180,S
8800000357,706180,S
8800000357,418150,H
8800000358,418150,S
8800000358,706180,H
8800000359,706180,H
8800000359,418150,S
8800000360,418150,S
8800000360,706191,H
8800000361,418150,S
8800000361,706180,H
8800000362,706191,H
8800000362,418150,S
8800000363,706180,H
8800000363,418150,S
8800000364,418150,S
8800000364,706180,H
8800000365,706180,H
8800000365,418150,S
8800000366,418150,S
8800000366,706180,H
8800000367,706180,H
8800000367,418150,S
8800000368,418150,S
8800000368,706191,H
8800000369,418150,S
8800000369,706180,H
8800000370,706180,H
8800000370,418150,S
8800000371,418150,S
8800000371,706180,H
8800000372,706180,H
8800000372,418150,S
8800000373,418150,S
8800000373,706180,H
8800000374,706191,H
8800000374,418150,S
8800000375,706180,H
8800000375,418150,S
8800000376,418150,S
8800000376,706191,H
8800000377,706191,H
8800000377,418150,S
8800000378,418150,S
8800000378,706180,H
8800000379,418150,S
8800000379,706191,H
8800000380,706180,H
8800000380,418150,S
8800000381,418150,S
8800000381,706180,H
8800000382,706180,H
8800000382,418150,S
8800000383,418150,S
8800000383,706180,H
8800000384,706180,H
8800000384,418150,S
8800000385,418150,S
8800000385,706180,H
8800000386,706180,H
8800000386,418150,S
8800000387,418150,H
8800000387,706180,S
8800000388,706180,S
8800000388,418150,H
8800000389,706191,S
8800000389,418150,H
8800000390,418150,H
8800000390,706180,S
8800000391,706191,S
8800000391,418150,H
8800000392,706180,S
8800000392,418150,H
8800000393,418150,H
8800000393,706180,S
8800000394,706180,S
8800000394,418150,H
8800000395,418150,H
8800000395,706180,S
8800000396,706180,S
8800000396,418150,H
8800000397,706191,S
8800000397,418150,H
8800000398,418150,H
8800000398,706180,S
8800000399,706180,S
8800000399,418150,H
8800000400,418150,H
8800000400,706180,S
8800000401,706180,S
8800000401,418150,H
8800000402,418150,H
8800000402,706180,S
8800000403,706191,S
8800000403,418150,H
8800000404,706180,S
8800000404,418150,H
8800000405,418150,H
8800000405,706191,S
8800000406,706191,S
8800000406,418150,H
8800000407,418150,H
8800000407,706180,S
8800000408,418150,H
8800000408,706191,S
8800000409,706180,S
8800000409,418150,H
8800000410,706180,S
8800000410,418150,H
8800000411,418150,H
8800000411,706180,S
8800000412,418150,H
8800000412,706180,S
8800000413,706180,S
8800000413,418150,H
8800000414,706180,S
8800000414,418150,H
8800000415,418150,H
8800000415,706180,S
8800000416,706180,H
8800000416,418150,S
8800000417,706180,H
8800000417,418150,S
8800000418,418150,S
8800000418,706180,H
8800000419,418150,S
8800000419,706180,H
8800000420,418150,S
8800000420,706180,H
8800000421,706180,H
8800000421,418150,S
8800000422,706180,H
8800000422,418150,S
8800000423,418150,S
8800000423,706180,H
8800000424,706180,H
8800000424,418150,S
8800000425,706180,H
