journal_entry_id,fiscal_year,period_number,prepared_by,entry_date
7162000373,2024,2,W135268,22/02/2024
7162000374,2024,2,W135268,22/02/2024
7162000375,2024,2,W135268,22/02/2024
7162000376,2024,2,W135268,22/02/2024
7162000377,2024,2,W117069,22/02/2024
7162000378,2024,2,EXPLOIT$U,22/02/2024
7162000379,2024,3,EXPLOIT$U,01/03/2024
7162000380,2024,3,EXPLOIT$U,01/03/2024
7162000381,2024,3,EXPLOIT$U,01/03/2024
7162000382,2024,3,EXPLOIT$U,01/03/2024
7162000383,2024,3,EXPLOIT$U,01/03/2024
7162000384,2024,3,EXPLOIT$U,02/03/2024
7162000385,2024,3,EXPLOIT$U,02/03/2024
7162000386,2024,3,EXPLOIT$U,09/03/2024
7162000387,2024,3,EXPLOIT$U,09/03/2024
7162000388,2024,3,W129120,14/03/2024
7162000389,2024,3,W129120,14/03/2024
7162000390,2024,3,W129120,14/03/2024
7162000391,2024,3,W129120,14/03/2024
7162000392,2024,3,W129120,14/03/2024
7162000393,2024,3,W129120,14/03/2024
7162000394,2024,3,W129120,14/03/2024
7162000395,2024,3,EXPLOIT$U,18/03/2024
7162000396,2024,3,W135268,20/03/2024
7162000397,2024,3,W135268,21/03/2024
7162000398,2024,3,W135268,22/03/2024
7162000399,2024,3,EXPLOIT$U,22/03/2024
7162000400,2024,3,W129120,24/03/2024
7162000401,2024,3,W129120,24/03/2024
7162000402,2024,3,W129120,24/03/2024
7162000403,2024,3,W129120,24/03/2024
7162000404,2024,3,W129120,24/03/2024
7162000405,2024,3,W129120,24/03/2024
7162000406,2024,3,W129120,24/03/2024
7162000407,2024,3,W129120,24/03/2024
7162000408,2024,3,W129120,24/03/2024
7162000409,2024,3,W129120,24/03/2024
7162000410,2024,3,W129120,24/03/2024
7162000411,2024,3,W129120,24/03/2024
7162000412,2024,3,W129120,24/03/2024
7162000413,2024,3,W129120,24/03/2024
7162000414,2024,4,W135268,08/04/2024
7162000415,2024,4,W135268,08/04/2024
7162000416,2024,4,W135268,08/04/2024
7162000417,2024,4,W135268,08/04/2024
7162000418,2024,4,W135268,08/04/2024
7162000419,2024,4,W135268,08/04/2024
7162000420,2024,4,W135268,08/04/2024
7162000421,2024,4,W135268,08/04/2024
7162000422,2024,4,W135268,08/04/2024
7162000423,2024,4,W135268,08/04/2024
7162000424,2024,4,EXPLOIT$U,08/04/2024
7162000425,2024,4,W135268,09/04/2024
7162000426,2024,4,EXPLOIT$U,09/04/2024
7162000427,2024,4,EXPLOIT$U,15/04/2024
7162000428,2024,4,EXPLOIT$U,17/04/2024
7162000429,2024,4,W135268,18/04/2024
7162000430,2024,4,W135268,19/04/2024
7162000431,2024,4,EXPLOIT$U,22/04/2024
7162000432,2024,4,EXPLOIT$U,22/04/2024
7162000433,2024,4,W135268,23/04/2024
7162000434,2024,4,W135268,23/04/2024
7162000435,2024,4,W135268,23/04/2024
7162000436,2024,4,W135268,23/04/2024
7162000437,2024,4,W135268,23/04/2024
7162000438,2024,4,W135268,23/04/2024
7162000439,2024,4,W135268,23/04/2024
7162000440,2024,4,W135268,23/04/2024
7162000441,2024,4,W135268,23/04/2024
7162000442,2024,4,W135268,23/04/2024
7162000443,2024,4,W135268,23/04/2024
7162000444,2024,4,W135268,23/04/2024
7162000445,2024,4,W135268,23/04/2024
7162000446,2024,4,W135268,23/04/2024
7162000447,2024,5,EXPLOIT$U,08/05/2024
7162000448,2024,5,EXPLOIT$U,08/05/2024
7162000449,2024,5,EXPLOIT$U,08/05/2024
7162000450,2024,5,EXPLOIT$U,08/05/2024
7162000451,2024,5,EXPLOIT$U,08/05/2024
7162000452,2024,5,EXPLOIT$U,08/05/2024
7162000453,2024,5,EXPLOIT$U,08/05/2024
7162000454,2024,5,EXPLOIT$U,08/05/2024
7162000455,2024,5,EXPLOIT$U,09/05/2024
7162000456,2024,5,EXPLOIT$U,13/05/2024
7162000457,2024,5,EXPLOIT$U,17/05/2024
7162000458,2024,5,W126271,17/05/2024
7162000459,2024,5,W126271,17/05/2024
7162000460,2024,5,W126271,17/05/2024
7162000461,2024,5,W126271,17/05/2024
7162000462,2024,5,W126271,17/05/2024
7162000463,2024,5,W126271,17/05/2024
7162000464,2024,5,W126271,17/05/2024
7162000465,2024,5,W126271,17/05/2024
7162000466,2024,5,W126271,17/05/2024
7162000467,2024,5,W126271,17/05/2024
7162000468,2024,5,W126271,17/05/2024
7162000469,2024,5,W126271,17/05/2024
7162000470,2024,5,W126271,17/05/2024
7162000471,2024,5,W126271,17/05/2024
7162000472,2024,5,W126271,17/05/2024
7162000473,2024,5,W126271,17/05/2024
7162000474,2024,5,W126271,17/05/2024
7162000475,2024,5,W126271,17/05/2024
7162000476,2024,5,EXPLOIT$U,20/05/2024
7162000478,2024,5,W135268,22/05/2024
7162000480,2024,5,W135268,22/05/2024
7162000481,2024,5,W135268,22/05/2024
7162000482,2024,5,W135268,22/05/2024
7162000483,2024,5,W135268,22/05/2024
7162000484,2024,5,W135268,22/05/2024
7162000485,2024,5,W135268,22/05/2024
7162000486,2024,5,W135268,22/05/2024
7162000487,2024,5,W135268,22/05/2024
7162000488,2024,5,W135268,22/05/2024
7162000489,2024,5,EXPLOIT$U,22/05/2024
7162000490,2024,5,W135268,23/05/2024
7162000491,2024,5,W135268,23/05/2024
7162000492,2024,5,W126271,24/05/2024
7162000493,2024,5,W126271,24/05/2024
7162000494,2024,5,W126271,24/05/2024
7162000495,2024,5,W126271,24/05/2024
7162000496,2024,5,W126271,24/05/2024
7162000497,2024,5,W126271,24/05/2024
7162000498,2024,5,W126271,24/05/2024
7162000499,2024,5,W126271,24/05/2024
7162000500,2024,5,W126271,24/05/2024
7162000501,2024,5,W126271,24/05/2024
7162000502,2024,5,W126271,24/05/2024
7162000503,2024,5,W126271,24/05/2024
7162000504,2024,5,W126271,24/05/2024
7162000505,2024,6,W135268,04/06/2024
7162000506,2024,6,W135268,04/06/2024
7162000507,2024,6,W135268,04/06/2024
7162000508,2024,6,W135268,04/06/2024
7162000509,2024,6,W135268,04/06/2024
7162000510,2024,6,W135268,04/06/2024
7162000511,2024,6,EXPLOIT$U,03/06/2024
7162000512,2024,6,EXPLOIT$U,09/06/2024
7162000513,2024,6,EXPLOIT$U,17/06/2024
7162000514,2024,6,EXPLOIT$U,17/06/2024
7162000515,2024,6,W135268,19/06/2024
7162000516,2024,6,W135268,19/06/2024
7162000517,2024,6,W135268,19/06/2024
7162000518,2024,6,W135268,19/06/2024
7162000519,2024,6,W135268,19/06/2024
7162000520,2024,6,W135268,20/06/2024
7162000521,2024,6,W125633,20/06/2024
7162000522,2024,6,W135268,20/06/2024
7162000523,2024,6,W135268,21/06/2024
7162000524,2024,7,EXPLOIT$U,01/07/2024
7162000525,2024,7,EXPLOIT$U,01/07/2024
7162000526,2024,7,EXPLOIT$U,01/07/2024
7162000527,2024,7,EXPLOIT$U,01/07/2024
7162000528,2024,7,EXPLOIT$U,01/07/2024
7162000529,2024,7,W135268,16/07/2024
7162000531,2024,7,W135268,17/07/2024
7162000532,2024,7,W135268,17/07/2024
7162000533,2024,7,W126271,21/07/2024
7162000534,2024,7,W126271,21/07/2024
7162000535,2024,7,W126271,21/07/2024
7162000536,2024,7,W126271,21/07/2024
7162000537,2024,7,W126271,21/07/2024
7162000538,2024,7,W126271,21/07/2024
7162000539,2024,7,W126271,21/07/2024
7162000540,2024,7,W126271,21/07/2024
7162000541,2024,7,W126271,21/07/2024
7162000542,2024,7,W135268,23/07/2024
7162000543,2024,7,W135268,23/07/2024
7162000544,2024,7,W135268,23/07/2024
7162000545,2024,8,EXPLOIT$U,01/08/2024
7162000546,2024,8,EXPLOIT$U,01/08/2024
7162000547,2024,8,EXPLOIT$U,01/08/2024
7162000548,2024,8,EXPLOIT$U,02/08/2024
7162000549,2024,8,W193493,19/08/2024
7162000550,2024,8,W193493,19/08/2024
7162000551,2024,8,W193493,19/08/2024
7162000552,2024,8,W193493,20/08/2024
7162000553,2024,8,W126271,22/08/2024
7162000554,2024,8,W126271,22/08/2024
7162000555,2024,8,W126271,22/08/2024
7162000556,2024,8,W126271,22/08/2024
7162000557,2024,8,W126271,22/08/2024
7162000558,2024,8,W126271,22/08/2024
7162000559,2024,8,W126271,22/08/2024
7162000560,2024,8,W126271,22/08/2024
7162000561,2024,8,W126271,22/08/2024
7162000562,2024,9,NCC_FF_LOG4,10/09/2024
7162000563,2024,9,W193493,10/09/2024
7162000564,2024,9,W193493,10/09/2024
7162000565,2024,9,W193493,10/09/2024
7162000566,2024,9,W193493,11/09/2024
7162000567,2024,9,W193493,16/09/2024
7162000568,2024,9,W193493,16/09/2024
7162000569,2024,9,W121958,17/09/2024
7162000570,2024,9,W121958,17/09/2024
7162000571,2024,9,W121958,17/09/2024
7162000572,2024,9,W121958,17/09/2024
7162000573,2024,9,W121958,17/09/2024
7162000574,2024,9,W121958,17/09/2024
7162000575,2024,9,W121958,17/09/2024
7162000576,2024,9,W121958,17/09/2024
7162000577,2024,9,W121958,23/09/2024
7162000578,2024,9,W121958,23/09/2024
7162000579,2024,9,W121958,23/09/2024
7162000580,2024,9,W121958,23/09/2024
7162000581,2024,9,W121958,23/09/2024
7162000582,2024,9,W121958,23/09/2024
7162000583,2024,9,W193493,24/09/2024
7162000588,2024,10,W193493,04/10/2024
7162000589,2024,10,W193493,07/10/2024
7162000590,2024,10,W193493,07/10/2024
7162000591,2024,10,W193493,07/10/2024
7162000592,2024,10,W193493,07/10/2024
7162000593,2024,10,W193493,09/10/2024
7162000594,2024,10,W193493,09/10/2024
7162000595,2024,10,W193493,16/10/2024
7162000596,2024,10,W193493,16/10/2024
7162000597,2024,10,W193493,22/10/2024
7162000598,2024,10,W193493,22/10/2024
7162000599,2024,10,W193493,23/10/2024
7162000601,2024,10,W121958,24/10/2024
7162000602,2024,10,W121958,24/10/2024
7162000603,2024,10,W121958,24/10/2024
7162000604,2024,10,W121958,24/10/2024
7162000605,2024,10,W121958,24/10/2024
7162000606,2024,10,W121958,24/10/2024
7162000607,2024,10,W121958,24/10/2024
7162000608,2024,10,W121958,24/10/2024
7162000609,2024,10,W121958,24/10/2024
7162000610,2024,10,W121958,24/10/2024
7162000611,2024,10,W121958,24/10/2024
7162000612,2024,10,W121958,24/10/2024
7162000613,2024,10,W121958,24/10/2024
7162000614,2024,10,W121958,24/10/2024
7162000615,2024,10,W121958,24/10/2024
7162000616,2024,10,W121958,24/10/2024
7162000617,2024,10,W121958,24/10/2024
7162000618,2024,10,W121958,24/10/2024
7162000619,2024,10,W121958,24/10/2024
7162000620,2024,11,EXPLOIT$U,01/11/2024
7162000621,2024,11,EXPLOIT$U,01/11/2024
7162000622,2024,11,EXPLOIT$U,01/11/2024
7162000623,2024,11,EXPLOIT$U,02/11/2024
7162000624,2024,11,W193493,13/11/2024
7162000625,2024,11,W193493,13/11/2024
7162000626,2024,11,W193493,13/11/2024
7162000627,2024,11,W193493,25/11/2024
7162000629,2024,12,W193493,04/12/2024
7162000630,2024,12,W193493,04/12/2024
7162000631,2024,12,W193493,03/12/2024
7162000632,2024,12,W193493,04/12/2024
7162000633,2024,12,W193493,10/12/2024
7162000635,2024,12,W193493,11/12/2024
7162000636,2024,12,W193493,11/12/2024
7162000637,2024,12,W193493,11/12/2024
7162000638,2024,12,W193493,11/12/2024
7162000640,2024,12,W193493,11/12/2024
7162000643,2024,12,W121958,18/12/2024
7162000644,2024,12,W121958,18/12/2024
7162000645,2024,12,W121958,18/12/2024
7162000646,2024,12,W121958,18/12/2024
7162000647,2024,12,W121958,18/12/2024
7162000648,2024,12,W121958,18/12/2024
7162000649,2024,12,W121958,18/12/2024
7162000650,2024,12,W121958,18/12/2024
7162000651,2024,12,W121958,18/12/2024
7162000652,2024,12,W121958,18/12/2024
7162000653,2024,12,W121958,18/12/2024
7162000654,2024,12,W121958,18/12/2024
7162000655,2024,12,W121958,18/12/2024
7162000656,2024,12,W121958,18/12/2024
7162000657,2024,12,W121958,18/12/2024
7162000658,2024,12,W121958,18/12/2024
7162000659,2024,12,W121958,18/12/2024
7162000660,2024,12,W121958,18/12/2024
7162000661,2024,12,W121958,18/12/2024
7162000662,2024,12,W121958,18/12/2024
7162000663,2024,12,W121958,18/12/2024
7162000664,2024,12,W121958,18/12/2024
7162000665,2024,12,W121958,18/12/2024
7162000670,2024,12,W193493,23/12/2024
8062000158,2024,4,W117069,08/04/2024
8062000159,2024,4,W117069,08/04/2024
8062000160,2024,4,W117069,08/04/2024
8062000161,2024,4,W117069,08/04/2024
8062000162,2024,4,W135268,09/04/2024
8062000164,2024,5,W135268,22/05/2024
8062000165,2024,5,W135268,22/05/2024
8062000167,2024,7,W135268,16/07/2024
8062000168,2024,7,W135268,22/07/2024
8062000169,2024,8,W135268,12/08/2024
8062000170,2024,8,W135268,12/08/2024
8062000171,2024,8,W193493,19/08/2024
8062000173,2024,10,W193493,07/10/2024
8062000178,2024,10,W193493,24/10/2024
8062000179,2024,10,W193493,24/10/2024
8062000180,2024,10,W193493,24/10/2024
8062000181,2024,10,W193493,24/10/2024
8062000182,2024,10,W193493,24/10/2024
8062000183,2024,10,W193493,24/10/2024
8062000184,2024,10,W193493,24/10/2024
8062000185,2024,11,W193493,25/11/2024
8062000187,2024,12,W193493,10/12/2024
8062000194,2024,12,W193493,23/12/2024
8062000195,2024,12,W193493,23/12/2024
8800000194,2024,1,W129120,19/01/2024
8800000195,2024,1,W129120,19/01/2024
8800000196,2024,1,W129120,19/01/2024
8800000197,2024,1,W129120,19/01/2024
8800000198,2024,1,W129120,19/01/2024
8800000199,2024,1,W129120,19/01/2024
8800000200,2024,1,W129120,19/01/2024
8800000201,2024,1,W129120,19/01/2024
8800000202,2024,1,W129120,19/01/2024
8800000203,2024,1,W129120,19/01/2024
8800000204,2024,1,W129120,19/01/2024
8800000205,2024,1,W129120,19/01/2024
8800000206,2024,1,W129120,19/01/2024
8800000207,2024,1,W129120,19/01/2024
8800000208,2024,1,W129120,19/01/2024
8800000209,2024,1,W129120,19/01/2024
8800000210,2024,1,A756680,25/01/2024
8800000211,2024,1,A756680,25/01/2024
8800000212,2024,1,A756680,25/01/2024
8800000213,2024,1,A756680,25/01/2024
8800000214,2024,1,A756680,25/01/2024
8800000215,2024,1,A756680,25/01/2024
8800000216,2024,1,A756680,25/01/2024
8800000217,2024,1,A756680,25/01/2024
8800000218,2024,1,A756680,25/01/2024
8800000219,2024,1,A756680,25/01/2024
8800000220,2024,1,A756680,25/01/2024
8800000221,2024,1,A756680,25/01/2024
8800000222,2024,1,A756680,25/01/2024
8800000223,2024,1,A756680,25/01/2024
8800000224,2024,1,A756680,25/01/2024
8800000225,2024,1,A756680,25/01/2024
8800000226,2024,1,A756680,25/01/2024
8800000227,2024,1,A756680,25/01/2024
8800000228,2024,1,A756680,25/01/2024
8800000229,2024,2,W129120,13/02/2024
8800000230,2024,2,W129120,13/02/2024
8800000231,2024,2,W129120,13/02/2024
8800000232,2024,2,W129120,13/02/2024
8800000233,2024,2,W129120,13/02/2024
8800000234,2024,2,W129120,13/02/2024
8800000235,2024,2,W129120,13/02/2024
8800000236,2024,2,W129120,13/02/2024
8800000237,2024,2,W129120,13/02/2024
8800000238,2024,2,W129120,13/02/2024
8800000239,2024,2,W129120,13/02/2024
8800000240,2024,2,W129120,13/02/2024
8800000241,2024,2,W129120,13/02/2024
8800000242,2024,2,W129120,13/02/2024
8800000243,2024,2,W129120,13/02/2024
8800000244,2024,2,W129120,13/02/2024
8800000245,2024,2,W129120,13/02/2024
8800000246,2024,2,W129120,13/02/2024
8800000247,2024,2,W129120,13/02/2024
8800000248,2024,2,A756680,26/02/2024
8800000249,2024,2,A756680,26/02/2024
8800000250,2024,2,A756680,26/02/2024
8800000251,2024,2,A756680,26/02/2024
8800000252,2024,2,A756680,26/02/2024
8800000253,2024,2,A756680,26/02/2024
8800000254,2024,2,A756680,26/02/2024
8800000255,2024,2,A756680,26/02/2024
8800000256,2024,2,A756680,26/02/2024
8800000257,2024,2,A756680,26/02/2024
8800000258,2024,2,A756680,26/02/2024
8800000259,2024,2,A756680,26/02/2024
8800000260,2024,2,A756680,26/02/2024
8800000261,2024,2,A756680,26/02/2024
8800000262,2024,2,A756680,26/02/2024
8800000263,2024,2,A756680,26/02/2024
8800000264,2024,2,A756680,26/02/2024
8800000265,2024,2,A756680,26/02/2024
8800000266,2024,2,A756680,26/02/2024
8800000267,2024,2,A756680,26/02/2024
8800000268,2024,2,A756680,26/02/2024
8800000269,2024,2,A756680,26/02/2024
8800000270,2024,2,A756680,26/02/2024
8800000271,2024,2,A756680,26/02/2024
8800000272,2024,2,A756680,26/02/2024
8800000273,2024,2,A756680,26/02/2024
8800000274,2024,2,A756680,26/02/2024
8800000275,2024,2,A756680,26/02/2024
8800000276,2024,2,A756680,26/02/2024
8800000277,2024,2,A756680,26/02/2024
8800000278,2024,2,A756680,26/02/2024
8800000279,2024,2,A756680,27/02/2024
8800000280,2024,2,A756680,27/02/2024
8800000281,2024,3,A667360,11/03/2024
8800000282,2024,3,A667360,11/03/2024
8800000283,2024,3,A667360,11/03/2024
8800000284,2024,3,A667360,11/03/2024
8800000285,2024,3,A667360,11/03/2024
8800000286,2024,3,A667360,11/03/2024
8800000287,2024,3,A667360,11/03/2024
8800000288,2024,3,A667360,11/03/2024
8800000289,2024,3,A667360,11/03/2024
8800000290,2024,3,A667360,11/03/2024
8800000291,2024,3,A667360,11/03/2024
8800000292,2024,3,A667360,11/03/2024
8800000293,2024,3,A667360,11/03/2024
8800000294,2024,3,A667360,11/03/2024
8800000295,2024,3,A667360,11/03/2024
8800000296,2024,3,A667360,11/03/2024
8800000297,2024,3,A667360,11/03/2024
8800000298,2024,3,A667360,11/03/2024
8800000299,2024,3,A667360,11/03/2024
8800000300,2024,3,A667360,11/03/2024
8800000301,2024,3,A667360,11/03/2024
8800000302,2024,3,A667360,11/03/2024
8800000303,2024,3,A667360,11/03/2024
8800000304,2024,3,A667360,11/03/2024
8800000305,2024,3,A667360,11/03/2024
8800000306,2024,3,A667360,11/03/2024
8800000307,2024,3,A667360,11/03/2024
8800000308,2024,3,A667360,11/03/2024
8800000309,2024,3,A667360,11/03/2024
8800000310,2024,3,A756680,25/03/2024
8800000311,2024,3,A756680,25/03/2024
8800000312,2024,3,A756680,25/03/2024
8800000313,2024,3,A756680,25/03/2024
8800000314,2024,3,A756680,25/03/2024
8800000315,2024,3,A756680,25/03/2024
8800000316,2024,3,A756680,25/03/2024
8800000317,2024,3,A756680,25/03/2024
8800000318,2024,3,A756680,25/03/2024
8800000319,2024,3,A756680,25/03/2024
8800000320,2024,3,A756680,25/03/2024
8800000321,2024,3,A756680,25/03/2024
8800000322,2024,3,A756680,25/03/2024
8800000323,2024,3,A756680,25/03/2024
8800000324,2024,3,A756680,25/03/2024
8800000325,2024,3,A756680,25/03/2024
8800000326,2024,3,A756680,25/03/2024
8800000327,2024,3,A756680,25/03/2024
8800000328,2024,3,A756680,25/03/2024
8800000329,2024,3,A756680,25/03/2024
8800000330,2024,3,A756680,25/03/2024
8800000331,2024,3,A756680,25/03/2024
8800000332,2024,3,A756680,25/03/2024
8800000333,2024,3,A756680,25/03/2024
8800000334,2024,4,W126271,08/04/2024
8800000335,2024,4,W126271,08/04/2024
8800000336,2024,4,W126271,08/04/2024
8800000337,2024,4,W126271,08/04/2024
8800000338,2024,4,W126271,08/04/2024
8800000339,2024,4,W126271,08/04/2024
8800000340,2024,4,W126271,08/04/2024
8800000341,2024,4,W126271,08/04/2024
8800000342,2024,4,W126271,08/04/2024
8800000343,2024,4,W126271,08/04/2024
8800000344,2024,4,W126271,08/04/2024
8800000345,2024,4,W126271,08/04/2024
8800000346,2024,4,W126271,08/04/2024
8800000347,2024,4,W126271,08/04/2024
8800000348,2024,4,W126271,08/04/2024
8800000349,2024,4,W126271,08/04/2024
8800000350,2024,4,W126271,08/04/2024
8800000351,2024,4,W126271,08/04/2024
8800000352,2024,4,W126271,08/04/2024
8800000353,2024,4,W126271,08/04/2024
8800000354,2024,4,W126271,08/04/2024
8800000355,2024,4,W126271,08/04/2024
8800000356,2024,4,W126271,08/04/2024
8800000357,2024,4,W126271,08/04/2024
8800000358,2024,4,A756680,25/04/2024
8800000359,2024,4,A756680,25/04/2024
8800000360,2024,4,A756680,25/04/2024
8800000361,2024,4,A756680,25/04/2024
8800000362,2024,4,A756680,25/04/2024
8800000363,2024,4,A756680,25/04/2024
8800000364,2024,4,A756680,25/04/2024
8800000365,2024,4,A756680,25/04/2024
8800000366,2024,4,A756680,25/04/2024
8800000367,2024,4,A756680,25/04/2024
8800000368,2024,4,A756680,25/04/2024
8800000369,2024,4,A756680,25/04/2024
8800000370,2024,4,A756680,25/04/2024
8800000371,2024,4,A756680,25/04/2024
8800000372,2024,4,A756680,25/04/2024
8800000373,2024,4,A756680,25/04/2024
8800000374,2024,4,A756680,25/04/2024
8800000375,2024,4,A756680,25/04/2024
8800000376,2024,4,A756680,25/04/2024
8800000377,2024,4,A756680,25/04/2024
8800000378,2024,4,A756680,25/04/2024
8800000379,2024,4,A756680,25/04/2024
8800000380,2024,4,A756680,25/04/2024
8800000381,2024,4,A756680,25/04/2024
8800000382,2024,4,A756680,25/04/2024
8800000383,2024,4,A756680,25/04/2024
8800000384,2024,4,A756680,25/04/2024
8800000385,2024,4,A756680,25/04/2024
8800000386,2024,4,A756680,25/04/2024
8800000387,2024,5,W126271,13/05/2024
8800000388,2024,5,W126271,13/05/2024
8800000389,2024,5,W126271,13/05/2024
8800000390,2024,5,W126271,13/05/2024
8800000391,2024,5,W126271,13/05/2024
8800000392,2024,5,W126271,13/05/2024
8800000393,2024,5,W126271,13/05/2024
8800000394,2024,5,W126271,13/05/2024
8800000395,2024,5,W126271,13/05/2024
8800000396,2024,5,W126271,13/05/2024
8800000397,2024,5,W126271,13/05/2024
8800000398,2024,5,W126271,13/05/2024
8800000399,2024,5,W126271,13/05/2024
8800000400,2024,5,W126271,13/05/2024
8800000401,2024,5,W126271,13/05/2024
8800000402,2024,5,W126271,13/05/2024
8800000403,2024,5,W126271,13/05/2024
8800000404,2024,5,W126271,13/05/2024
8800000405,2024,5,W126271,13/05/2024
8800000406,2024,5,W126271,13/05/2024
8800000407,2024,5,W126271,13/05/2024
8800000408,2024,5,W126271,13/05/2024
8800000409,2024,5,W126271,13/05/2024
8800000410,2024,5,W126271,13/05/2024
8800000411,2024,5,W126271,13/05/2024
8800000412,2024,5,W126271,13/05/2024
8800000413,2024,5,W126271,13/05/2024
8800000414,2024,5,W126271,13/05/2024
8800000415,2024,5,W126271,13/05/2024
8800000416,2024,5,A756680,23/05/2024
8800000417,2024,5,A756680,23/05/2024
8800000418,2024,5,A756680,23/05/2024
8800000419,2024,5,A756680,23/05/2024
8800000420,2024,5,A756680,23/05/2024
8800000421,2024,5,A756680,23/05/2024
8800000422,2024,5,A756680,23/05/2024
8800000423,2024,5,A756680,23/05/2024
8800000424,2024,5,A756680,23/05/2024
8800000425,2024,5,A756680,23/05/2024
8800000426,2024,5,A756680,23/05/2024
8800000427,2024,5,A756680,23/05/2024
8800000428,2024,5,A756680,23/05/2024
8800000429,2024,5,A756680,23/05/2024
8800000430,2024,6,W126271,07/06/2024
8800000431,2024,6,W126271,07/06/2024
8800000432,2024,6,W126271,07/06/2024
8800000433,2024,6,W126271,07/06/2024
8800000434,2024,6,W126271,07/06/2024
8800000435,2024,6,W126271,07/06/2024
8800000436,2024,6,W126271,07/06/2024
8800000437,2024,6,W126271,07/06/2024
8800000438,2024,6,W126271,07/06/2024
8800000439,2024,6,W126271,07/06/2024
8800000440,2024,6,W126271,07/06/2024
8800000441,2024,6,W126271,07/06/2024
8800000442,2024,6,W126271,07/06/2024
8800000443,2024,6,W126271,07/06/2024
8800000444,2024,6,A756680,25/06/2024
8800000445,2024,6,A756680,25/06/2024
8800000446,2024,6,A756680,25/06/2024
8800000447,2024,6,A756680,25/06/2024
8800000448,2024,6,A756680,25/06/2024
8800000449,2024,6,A756680,25/06/2024
8800000450,2024,6,A756680,25/06/2024
8800000451,2024,6,A756680,25/06/2024
8800000452,2024,6,A756680,25/06/2024
8800000453,2024,6,A756680,25/06/2024
8800000454,2024,6,A756680,25/06/2024
8800000455,2024,6,A756680,25/06/2024
8800000456,2024,6,A756680,25/06/2024
8800000457,2024,6,A756680,25/06/2024
8800000458,2024,6,A756680,25/06/2024
8800000459,2024,6,A756680,25/06/2024
8800000460,2024,6,A756680,25/06/2024
8800000461,2024,6,A756680,25/06/2024
8800000462,2024,6,A756680,25/06/2024
8800000463,2024,6,A756680,25/06/2024
8800000464,2024,6,A756680,25/06/2024
8800000465,2024,6,A756680,25/06/2024
8800000466,2024,6,A756680,25/06/2024
8800000467,2024,6,A756680,25/06/2024
8800000468,2024,6,A756680,25/06/2024
8800000469,2024,6,A756680,25/06/2024
8800000470,2024,7,W126271,08/07/2024
8800000471,2024,7,W126271,08/07/2024
8800000472,2024,7,W126271,08/07/2024
8800000473,2024,7,W126271,08/07/2024
8800000474,2024,7,W126271,08/07/2024
8800000475,2024,7,W126271,08/07/2024
8800000476,2024,7,W126271,08/07/2024
8800000477,2024,7,W126271,08/07/2024
8800000478,2024,7,W126271,08/07/2024
8800000479,2024,7,W126271,08/07/2024
8800000480,2024,7,W126271,08/07/2024
8800000481,2024,7,W126271,08/07/2024
8800000482,2024,7,W126271,08/07/2024
8800000483,2024,7,W126271,08/07/2024
8800000484,2024,7,W126271,08/07/2024
8800000485,2024,7,W126271,08/07/2024
8800000486,2024,7,W126271,08/07/2024
8800000487,2024,7,W126271,08/07/2024
8800000488,2024,7,W126271,08/07/2024
8800000489,2024,7,W126271,08/07/2024
8800000490,2024,7,W126271,08/07/2024
8800000491,2024,7,W126271,08/07/2024
8800000492,2024,7,W126271,08/07/2024
8800000493,2024,7,W126271,08/07/2024
8800000494,2024,7,W126271,08/07/2024
8800000495,2024,7,W126271,08/07/2024
8800000496,2024,7,A756680,26/07/2024
8800000497,2024,7,A756680,26/07/2024
8800000498,2024,7,A756680,26/07/2024
8800000499,2024,7,A756680,26/07/2024
8800000500,2024,7,A756680,26/07/2024
8800000501,2024,7,A756680,26/07/2024
8800000502,2024,7,A756680,26/07/2024
8800000503,2024,7,A756680,26/07/2024
8800000504,2024,7,A756680,26/07/2024
8800000505,2024,7,A756680,26/07/2024
8800000506,2024,7,A756680,26/07/2024
8800000507,2024,7,A756680,26/07/2024
8800000508,2024,7,A756680,26/07/2024
8800000509,2024,7,A756680,26/07/2024
8800000510,2024,7,A756680,26/07/2024
8800000511,2024,7,A756680,26/07/2024
8800000512,2024,7,A756680,26/07/2024
8800000513,2024,7,A756680,26/07/2024
8800000514,2024,7,A756680,26/07/2024
8800000515,2024,7,A756680,26/07/2024
8800000516,2024,7,A756680,26/07/2024
8800000517,2024,7,A756680,26/07/2024
8800000518,2024,7,A756680,26/07/2024
8800000519,2024,7,A756680,26/07/2024
8800000520,2024,7,A756680,26/07/2024
8800000521,2024,7,A756680,26/07/2024
8800000522,2024,7,A756680,26/07/2024
8800000523,2024,7,A756680,26/07/2024
8800000524,2024,7,A756680,26/07/2024
8800000525,2024,8,W126271,09/08/2024
8800000526,2024,8,W126271,09/08/2024
8800000527,2024,8,W126271,09/08/2024
8800000528,2024,8,W126271,09/08/2024
8800000529,2024,8,W126271,09/08/2024
8800000530,2024,8,W126271,09/08/2024
8800000531,2024,8,W126271,09/08/2024
8800000532,2024,8,W126271,09/08/2024
8800000533,2024,8,W126271,09/08/2024
8800000534,2024,8,W126271,09/08/2024
8800000535,2024,8,W126271,09/08/2024
8800000536,2024,8,W126271,09/08/2024
8800000537,2024,8,W126271,09/08/2024
8800000538,2024,8,W126271,09/08/2024
8800000539,2024,8,W126271,09/08/2024
